Sample:	TFf	TFm	TFw	STf	STm	STw	RNf	RNm	RNw	Paf	Pam	Paw	Skf	Skm	Skw	Spf	Spm	Spw	Cof	Com	Cow	All_female	All_male	All_wtr
gbr.245.11.t1	40.60206422	44.93442368	18.77010003	96.1239255	115.3454506	124.0391458	36.51524761	45.38033195	3.424139082	37.26737635	35.20111314	23.30958108	6.208125366	7.568731291	12.04876443	4.100850724	2.454553683	1.235830132	0.600596979	1.456618847	0.521088556	31.63116954	36.04874617	26.19266416
gbr.245.14.t1	8.079042832	6.627285827	5.365636451	14.51669409	12.98777779	9.684478348	37.25841408	46.6154039	14.82392907	6.837704758	4.725170545	4.220427623	11.67030326	11.24823778	12.81525761	8.354539727	8.788138834	3.75180114	1.340781889	0.408226208	0.533159961	12.57964009	13.05717727	7.313527172
gbr.245.6.t1	3.51304629	4.771130903	1.90958747	4.429419814	6.653627746	3.581306329	8.41898105	14.09165511	1.16576627	7.280165598	8.120644302	4.76938129	3.178539815	2.715033122	3.36206595	4.55300928	6.070533514	1.300956366	1.486452762	1.67448507	0.84982461	4.694230658	6.29958711	2.419841184
gbr.245.8.t1	9.371208159	9.567355421	4.545548515	8.48922914	11.86536056	10.02389688	4.939576832	6.899025618	0.967124013	11.75907989	13.26970286	11.96113086	4.715843207	3.792171859	6.625021902	7.055237482	7.657358205	3.174277157	5.975644975	4.608897952	1.808169383	7.472259955	8.237124639	5.586452673
gbr.246.10.t1	1.747541574	1.383830141	1.365353251	3.418425128	4.378731257	4.779998992	1.771278388	1.867272224	0.150656278	7.21320075	5.641919801	4.947816749	0.514758286	1.183282942	1.199400163	3.234531571	2.096068826	0.65589108	0.447632074	0.35694357	0	2.621052539	2.415435537	1.871302359
gbr.247.19.t1	12.18510607	11.16712783	4.250979423	13.20790961	16.63993244	12.53912062	6.411612161	5.456773469	0.932999543	22.34111633	24.08629972	18.68304912	13.24437033	10.63903368	10.64522878	10.8383722	15.31831601	3.563680043	7.087050333	4.773103943	2.125851954	12.18793386	12.58294101	7.53441564
gbr.247.28.t1_gbr.247.25.t1	20.9914551	20.13224993	14.88566676	22.13489503	27.54569874	17.50331744	10.64530989	13.73474532	3.467763242	46.94254923	51.75075359	48.77582813	24.13380485	22.62450242	31.42993339	29.09046502	29.86325872	16.37932367	12.64119712	6.534979106	6.060505952	23.79709661	24.59802683	19.78604837
gbr.248.15.t1	1145.574404	819.3608349	596.3613786	1217.379739	1380.259915	1343.798056	21.42771216	108.3095505	2.877955781	16.13204804	13.65142009	11.01686075	24.72971529	22.65745469	32.40097492	0.738146976	0.694218645	1.088991235	6.000747568	2.570179819	8.109147357	347.4260733	335.3576534	285.0933378
gbr.248.4.t1	6.834620027	6.477739559	3.806385448	9.086185486	8.377093367	5.59137878	4.587565933	4.401731696	1.38204234	17.10077456	16.14949792	10.59039484	3.517316352	4.522861132	7.382625601	12.03413825	11.59255839	3.398546399	1.209829946	2.096955053	1.582993309	7.767204365	7.659776731	4.819195245
gbr.249.2.t1	3.160069574	3.928031412	1.193962169	2.086322293	3.54496148	1.033319169	2.674019987	4.708087407	0.868448447	12.71936655	13.15349422	8.258415383	4.737511022	4.806701954	9.956958307	9.868806536	7.537410559	1.948034846	4.509220199	0.554930089	0.797471912	5.67933088	5.461945303	3.436658605
gbr.249.27.t1	14.65247853	15.73927804	12.34313571	18.87184363	17.4902659	14.33616968	11.49152798	11.88377156	8.84273997	22.42239618	23.45154204	20.28432162	15.44672144	15.80690418	16.58417084	18.08686789	18.76375439	9.253312091	5.950986713	9.620652431	10.89907446	15.27468891	16.10802408	13.22041777
gbr.249.3.t1	2.640028797	2.286750706	0.857814341	1.812012315	2.664889194	1.266847191	2.356065738	5.799128823	0.797920575	11.84140946	16.23157319	10.51188657	5.071391302	6.263506879	11.24522247	8.603700197	7.222926076	2.215457995	5.19794151	0.596551676	0.281730795	5.360364188	5.866475221	3.88241142
gbr.25.101.t1	82.05012612	71.42270591	48.70388686	72.39874893	56.75189247	48.56677351	83.1300194	75.11233245	33.96580253	90.87504102	93.57783507	78.69689292	124.4788617	121.3490247	112.2060131	101.8868023	98.81264227	55.37226635	43.9802082	43.00399772	34.51797416	85.54282967	80.00434723	58.86137278
gbr.25.122.t1	46.86451098	45.28299397	33.35517026	47.36431787	64.46274153	39.72809094	21.15995762	37.01420078	4.961989454	47.38260561	51.00978241	32.52890773	24.5107907	28.98348966	39.123618	54.03257654	51.46219321	18.82208996	36.11055983	12.89798712	9.426744733	39.63218845	41.58762695	25.42094444
gbr.25.123.t1	132.1174022	68.48147895	42.01112941	84.21736355	137.3867733	149.1791865	55.71088265	89.41018144	6.466347338	99.01399234	76.1092487	60.32290999	21.40918204	15.35606524	47.22145834	163.6130465	177.7665012	30.52535392	31.56327886	34.35585227	29.98687913	83.94930688	85.55230016	52.24475209
gbr.25.124.t1	88.89708071	38.1559097	19.53733608	143.98871	49.18464859	16.83916966	56.78688967	28.47227757	13.18452956	135.2439944	53.73178821	20.02297578	173.0610385	57.14051846	24.81780892	164.8577249	49.48176417	24.04117	246.066886	203.4620243	26.8044759	144.1289035	68.51841871	20.74963799
gbr.25.135.t1	3.032846201	2.14581572	1.826306999	4.322824186	3.06760295	3.872469677	2.534336865	2.732023953	0.280285029	6.502993661	4.946468388	6.323409914	2.445660738	1.778293092	3.436088442	4.455799289	3.9272617	1.834876457	1.389864301	0.568675021	0.557999657	3.526332177	2.738020118	2.590205168
gbr.25.147.t1	1.131136474	1.296020372	0.605096763	2.855893968	3.000948449	1.556229366	1.312999091	1.136397581	0.114338438	18.82098367	21.66520557	12.07498257	3.432470605	2.940387181	3.685396236	3.061340672	2.875252297	0.461433544	4.25956736	0.604174252	1.078455673	4.982055977	4.788340815	2.796561799
gbr.25.166.t1	34.22580274	29.25226868	19.24659056	21.79377407	42.55840951	35.27921618	12.39928478	31.24884799	2.201274585	53.12335813	74.03234974	59.66695354	22.26523452	21.49712392	34.42667748	37.49388928	56.30530367	20.14222928	17.9579258	20.42024148	3.4141332	28.4656099	39.33064928	24.91101069
gbr.25.224.t1	252.6495067	270.4470036	122.7502795	319.9639503	309.8374302	258.9033397	185.9857865	280.6410869	56.73087722	328.1571187	315.7267375	271.0409837	184.9380271	165.8508069	298.206271	198.6077381	209.3442359	75.00666052	91.01990612	75.93583624	51.57577646	223.0460048	232.5404482	162.0305983
gbr.25.235.t1	2.947576669	3.933730168	1.774524561	3.432177433	3.820650337	2.95105445	0.959041148	4.098366319	0.132620184	35.57343069	17.32177767	5.925723628	5.052423286	0.652866835	1.40109923	15.74575748	10.64402118	0.166943969	1.03515456	0.137786512	0.406815888	9.249365895	5.801314146	1.82268313
gbr.25.44.t1	23.86400891	23.35131879	22.33033181	27.16466835	35.25794345	25.57010001	9.773282281	19.0835213	4.477639958	74.34368853	67.23651455	80.72071934	41.09487055	31.82854398	80.67054405	19.66821151	18.85708316	9.741790789	46.14300554	33.13704251	9.974041733	34.57881938	32.67885253	33.35502396
gbr.25.50.t1	58.28787459	60.84787766	70.38404097	55.27928043	67.51994083	62.72128189	64.88004382	105.3774211	31.90413974	51.16381122	52.75943252	66.09979268	76.42280033	57.93466756	109.6019156	88.55023546	120.9602778	79.44548875	114.4240762	84.27598159	165.2732391	72.71544601	78.52508558	83.63284268
gbr.25.79.t1	1.392174867	1.609296916	0.546117223	2.299156217	3.050259493	2.270431844	1.204213726	1.309699725	0.043538946	3.821498234	4.049555331	2.141837539	1.049572977	0.996482141	1.000836969	1.137604402	1.01487561	0.424557641	0.967686794	0.583435263	0.089060733	1.695986745	1.801943497	0.930911556
gbr.25.88.t1	276.6113336	197.9278694	125.2007639	432.0013938	325.6850819	203.4543322	247.7320838	326.1898677	75.10929772	627.6194134	446.9359791	294.4438775	514.2560664	456.5848592	378.4143662	524.0070911	377.3807413	193.765131	142.9565045	63.70241053	69.48454687	395.0262695	313.486687	191.4103308
gbr.250.12.t1	23.26011835	22.19373421	9.379463568	27.74816602	30.10919277	14.80867006	6.960166717	12.45551943	1.680328241	48.9596719	33.41533535	22.30987138	6.379128302	3.252615663	5.127484943	23.58843733	22.06359791	2.442192675	13.34535904	4.760927398	1.888311652	21.46300681	18.32156039	8.23376036
gbr.250.15.t1	4.499606516	4.408987233	1.843448543	3.917608646	4.474823196	4.105669627	2.304256015	2.900842901	0.258132569	9.326557576	8.57837667	4.608502903	2.313405346	2.879546354	4.079963964	6.011915372	4.52703699	1.308775338	1.291037321	0.376539351	0.283702333	4.237769542	4.020878956	2.355456468
gbr.252.25.t1_gbr.252.26.t1	5.510538178	4.252394808	2.56498717	8.995588113	8.143223121	7.355181689	7.094690329	7.922952019	1.336295585	13.85625058	10.65876394	7.153539292	3.407958398	4.053548588	5.837104121	5.149035054	5.817225392	1.86500468	3.961320993	1.128863518	0.832127432	6.853625949	5.996710198	3.849177138
gbr.253.12.t1	1.786889159	3.351613449	1.050360532	2.41875354	4.519193317	3.159622327	0.240813237	0.792999947	0.009189828	12.53714002	11.54524952	8.779526224	1.355551832	1.5703785	1.508408942	4.047220505	5.002770487	0.57433205	0.045223878	0.170643122	0	3.204513167	3.850406906	2.154491415
gbr.253.30.t1	17.37295835	14.49770184	15.48069662	19.00041469	17.1061145	16.91842575	7.177230858	7.947016136	2.355334119	24.99155868	22.96823214	27.47254956	19.1459467	24.21394662	38.74387777	25.57238733	23.16353832	16.1648182	66.51218341	68.68334476	31.67400047	25.68181143	25.51141347	21.25852893
gbr.253.36.t1	5.793073667	2.626541016	0.285604317	12.65026427	8.16143678	1.434955311	1.908396081	3.058916486	0	18.5538622	13.60702973	3.252313025	7.173702757	3.685993485	1.674664286	11.00523067	4.872938887	0.827522718	37.49136165	8.168108032	0.294990351	13.51084161	6.311566345	1.110007144
gbr.253.37.t1	2714.673317	618.1167653	142.1531206	6976.54736	738.825162	149.9050077	2307.871632	412.3751998	52.95603454	6633.027812	3541.216705	186.5933122	6371.600745	2000.173165	250.2396395	6557.242364	450.3208578	86.3382442	12363.62317	4782.812214	307.7814698	6274.940914	1791.977153	167.9952612
gbr.254.2.t1	13.54537778	13.5763938	11.80912969	13.57859878	16.90050728	14.12400794	11.42716473	13.04548358	1.431966849	29.31197991	28.19911067	25.0157424	13.67814751	18.42138386	28.51358675	11.93855387	14.21098993	6.600967161	6.625271413	1.823886608	0.55045682	14.30072771	15.16825082	12.57797966
gbr.254.20.t1	2.842862046	3.930209314	1.882991684	5.167196432	6.234555228	2.833050761	3.6632755	4.509877701	0.742184445	4.136109626	2.839296179	2.268212931	0.92932743	1.957589849	1.240453425	1.49122502	2.009423389	0.550472184	0.308425084	0.413194633	0.104867571	2.648345877	3.127735185	1.374604714
gbr.254.25.t1	499.358343	472.4384379	292.4950202	282.1238414	460.3321444	160.9288463	11140.10116	6093.691233	1891.313127	348.2452748	440.1745288	162.5638415	170.5747741	186.667848	52.24513362	784.1579527	578.3618398	539.0287143	592.8126833	329.9536502	609.4722464	1973.910576	1223.088526	529.7209899
gbr.255.15.t1	4.89522214	4.893994976	2.611162708	3.015290532	8.517331647	3.543651845	1.694748147	2.611482478	0.642174452	7.519277333	12.11061812	6.816534562	2.94118421	3.717018393	5.025332628	7.290850591	9.15558767	2.188838967	1.330371505	0.681175316	1.238285506	4.098134923	5.955315514	3.152282953
gbr.256.15.t1	3.114476705	3.701795432	2.60229559	5.123650033	8.117063177	6.328045207	5.890603118	9.772900991	0.720833107	13.39326766	17.54571128	12.4447863	2.979885168	5.784560228	6.668320644	3.217255601	1.497294795	0.699305746	0.253050795	0.080886932	0.233144107	4.853169869	6.642887548	4.2423901
gbr.256.28.t1	0.596124762	0.570099383	0.144243964	1.148344755	0.809513081	0.996367749	0.588294743	1.125022673	0.021507496	3.637249149	3.998985902	3.614818305	0.392721232	0.532762705	1.337176413	2.017872847	1.072925983	0.122079581	0.091762237	0.064396398	0.069955531	1.210338532	1.167672304	0.900878434
gbr.256.3.t1	44.66860026	37.03168277	55.68961039	47.16011107	50.04110839	56.34901624	22.05381094	34.13616754	4.851635202	77.72805946	62.55704515	91.08321668	25.07723952	12.06204751	43.3312936	64.52890058	41.70093249	37.99153405	27.81002699	13.91607762	9.580027996	44.1466784	35.92072307	42.69661917
gbr.257.19.t1	30.93279277	21.9177204	20.62529553	52.52699833	69.46775994	38.88483002	19.05659567	31.99845927	4.069701663	120.1933358	102.2109962	94.6831308	48.47676593	27.48508222	60.60245241	67.8938949	44.88763534	23.24312092	36.17809865	12.6527651	10.67061122	53.60835458	44.3743455	36.11130608
gbr.26.15.t1	4.278480283	3.84588976	2.200742375	3.940814422	4.463157071	3.871647863	3.159708361	4.281500255	0.479053422	7.585110862	9.222087461	6.624101939	5.0253985	2.535571363	6.552473589	5.717243955	4.275784347	1.258328199	3.417258375	2.463589492	1.166602485	4.732002108	4.441082821	3.164707125
gbr.26.16.t1	3.985921542	2.590062339	0.665763768	2.709594676	3.486028859	3.276372651	1.386342771	1.003131781	0.198852793	3.97238211	2.971818875	3.527135125	2.497899711	1.549632174	3.717180938	4.317807726	1.667334882	0.702551237	1.530192739	0.857197686	0.206763243	2.914305896	2.017886657	1.756374251
gbr.26.51.t1	25.22816566	24.80378598	11.78615427	28.80268131	28.25904895	23.18304781	12.09611206	20.30478426	3.549757836	43.50735638	47.74964093	36.74116868	24.63040578	22.40252678	29.11224639	18.53808505	32.07079586	6.024670203	9.972753136	6.771512148	4.706873088	23.25365134	26.05172784	16.4434169
gbr.26.59.t1	18.94273984	21.50291554	8.875099271	19.82816075	13.1221266	19.70214737	20.13647732	34.04758159	15.32325895	59.49623886	56.12748718	91.39377866	57.72600043	43.3612307	65.90710552	38.12943377	24.3577618	28.50233018	5.314233907	5.793259439	16.62034777	31.36761213	28.33033755	35.18915253
gbr.26.86.t1	31.07321926	25.07059816	20.53170248	26.86431584	32.52393259	24.79317545	10.6098464	23.10580706	2.898179214	24.82842518	17.41171628	21.58834222	14.49985754	8.743297136	18.1325995	15.23106757	15.05763802	9.364167561	7.942424119	2.02913769	3.520946366	18.72130799	17.70601813	14.40415897
gbr.260.9.t1	20.34296707	16.54583999	5.806262535	14.45422435	12.60489303	12.14787025	10.53733684	13.75416419	1.61259201	10.54466474	12.91624762	8.359819362	4.764190686	2.905322138	10.17318862	11.39428401	7.649510409	2.300909465	3.095745309	1.889071217	0.800489062	10.73334472	9.752149799	5.885875901
gbr.261.14.t1	1.237514191	1.549873298	0.755445858	1.738928101	4.053805279	2.486662338	0.481177089	1.01480654	0.159040613	9.23005533	11.60002273	11.20721653	1.678842574	2.826394498	6.879742479	2.802755564	3.106393825	0.520223312	1.452854942	0.215664527	0.289342366	2.66030397	3.480994385	3.185381928
gbr.261.15.t1_gbr.261.17.t1	11.62292662	7.498482167	2.437359646	19.0776116	12.56465704	6.044681235	20.7260066	17.31071181	2.022588646	34.65864991	21.22629666	9.636881929	7.539781065	4.326747752	9.995114787	18.4767113	12.79495209	1.862560476	34.08815981	8.915693189	2.166031339	20.88426384	12.09107724	4.880745437
gbr.262.20.t1	6.695669863	5.835751771	6.195655178	6.354865255	5.108813247	6.635725497	5.079192107	5.572056886	6.048021587	6.161515717	6.631781649	8.137132831	7.271624564	8.027360607	6.624911921	9.155586441	6.947935699	7.488218945	44.71173131	11.74986393	5.914684177	12.20431218	7.124794827	6.720621448
gbr.262.3.t1	5.054618532	5.120892554	1.881417417	5.620881864	6.998260384	4.433830664	2.663402163	3.744683908	0.674188053	13.91612983	16.50043964	11.35987979	4.733121931	4.820775617	5.258680301	5.555222526	6.938665111	1.845372108	2.895185525	1.175759815	1.157487752	5.776937482	6.471353861	3.801550869
gbr.262.4.t1	5.205423408	5.971994341	1.795243495	6.503279537	9.140887234	6.386693892	2.331473739	7.375762427	0.706047271	11.74507114	16.89719565	10.04138663	3.02972376	4.467195905	4.162965383	5.133948045	8.240613707	1.739485676	2.432487954	1.129955464	0.496294357	5.19734394	7.603372104	3.618302386
gbr.264.2.t1	5.060351757	8.563925309	4.676509307	9.642917914	10.9439775	10.27306535	1.903935467	4.346260297	0.192851261	24.75953149	29.66691488	19.06558226	3.201399756	12.10259946	13.71233227	7.689963909	13.51223057	2.68824339	3.436283079	1.730853338	0.369504784	7.956340482	11.55239448	7.282584089
gbr.264.34.t1	43.49855774	43.82253535	40.96231088	71.80119258	67.0901324	67.79191222	37.53517984	50.06737247	23.61393648	44.50567664	37.49982577	43.47422101	40.742481	40.76577003	56.56707577	59.06568246	61.47266029	49.48354421	21.1842193	18.96308098	21.49151232	45.47614137	45.66876818	43.3406447
gbr.265.11.t1	43.24141102	41.63921158	22.72578851	38.47889366	52.27093197	31.12874253	28.30686872	39.24899188	14.25931202	61.88334413	84.46450233	54.05239201	34.45452864	30.34363578	37.34926732	48.82687608	55.1107085	21.43136196	25.78396473	25.05569197	24.97315391	40.13941243	46.87623914	29.41714547
gbr.265.24.t1	795.8857781	508.1520301	458.3848873	1208.166617	565.3454708	448.1299836	1252.059001	578.0213211	484.9188542	914.4393431	827.3335446	485.2994987	1229.555555	1221.129885	564.2395279	1586.368492	668.4824337	415.5062051	847.0423167	658.2454154	425.9119507	1119.073872	718.101443	468.9129868
gbr.267.23.t1	2.843844639	2.381307251	1.767817377	3.395549392	3.776461951	2.75872325	2.644323363	3.804937483	0.477047774	4.45834146	7.033842679	3.553292738	3.103907535	3.075599379	4.975543943	3.507962884	3.094241044	0.90514345	1.992572337	0.912023615	0.545298912	3.135214516	3.439773343	2.140409635
gbr.268.10.t1	6.639558498	7.531935289	4.823455411	7.312516805	12.34260198	12.20574017	3.338722693	3.082240469	0.628033873	12.67497604	13.6674412	10.95855741	3.178777294	5.418419949	12.71107403	7.0108679	7.703761134	2.321552292	1.487469025	0.534215176	0.518282334	5.948984036	7.182945028	6.309527931
gbr.268.22.t1	3.666603088	4.376286023	2.050593445	6.529468654	7.173496401	3.48383465	4.719754512	9.613956864	2.440096379	19.61011664	11.8277837	16.71094941	15.99797701	4.862418068	8.989867295	6.898322819	5.770231544	1.973534413	3.662328505	0.522472821	2.296469748	8.726367318	6.306663632	5.42076362
gbr.2693.1.t1	63.45020963	68.22122533	24.44215024	113.9220484	86.83755748	72.72416479	31.0249748	172.3787839	0.778879181	187.535079	193.3416532	106.0247114	21.83322835	21.96161016	37.70343043	69.35388448	60.47847106	19.68218383	64.04050126	14.73950179	22.99231115	78.73713227	88.27982899	40.62111872
gbr.27.25.t1	2.914283904	5.76042539	5.529490023	6.247767209	7.123279939	4.434060587	7.853045227	11.86294412	9.74507206	16.77084648	17.97336437	18.70962136	37.60671785	33.09391497	44.50515429	12.1300985	17.73338834	13.2328199	470.6012385	224.155456	136.6262084	79.1605711	45.38611045	33.25463237
gbr.27.38.t1	216.7622683	286.5257318	147.8682668	422.0319909	493.798033	271.3743468	155.2697398	217.8968435	69.97323218	717.885963	638.4765738	378.6137275	555.4489107	437.5300086	286.9100784	517.1257112	515.5656826	187.7874563	725.9724806	921.947948	295.0496101	472.9281521	501.6772602	233.9395312
gbr.27.43.t1	3.230894964	5.38550962	2.437951737	3.987953352	7.871587416	4.373657554	2.379482253	5.786549708	1.346622356	7.670109387	6.857947989	4.871080674	3.667630604	3.60711553	5.732700652	2.954508172	2.90934996	0.698953518	1.895513953	0.590528127	0.454156853	3.683727526	4.715512621	2.845017621
gbr.27.49.t1	2.969847935	4.936132908	1.35183705	6.373764269	12.27856332	3.197145179	2.048536728	5.214072242	0.234458631	14.99084259	19.10947155	7.676414539	3.642894673	1.507694432	2.865069213	7.302476262	13.79079395	0.904801038	3.281909219	1.683001586	0.123029705	5.801467382	8.359961427	2.336107908
gbr.27.54.t1	25.96280581	30.94455519	12.48776085	12.71130553	24.70569952	9.40862112	30.67704002	40.03011009	6.792795673	25.4009165	22.36262958	23.44747114	27.02810423	20.0949194	44.01654893	13.21417958	15.00835098	4.428642144	8.745833225	8.110657235	3.477053328	20.53431213	23.03670314	14.86555617
gbr.27.55.t1	14156.85844	16116.38422	6757.709137	3906.341402	7137.306957	4665.870837	16525.30008	23053.27802	5955.016427	8796.584523	8760.495967	8319.330184	6161.741504	6847.449107	13880.46335	3923.753517	5593.548638	2188.524764	3200.877417	3507.149455	1599.34297	8095.922412	10145.08748	6195.179667
gbr.27.65.t1	1.841224712	1.321657518	0.98165577	2.109296578	3.054127378	1.709185626	1.066197388	0.785947083	0.237441098	14.98388257	17.25239378	13.14592883	2.860878169	3.930228078	5.822133888	4.851782702	3.775070314	0.627009284	1.175191646	0.57261986	0.963824247	4.126921966	4.384577716	3.355311249
gbr.270.13.t1	13.19143984	19.33351533	13.57590523	12.88526538	23.46769913	14.62067835	22.37864375	24.72642369	11.86254731	20.91351521	44.29652904	30.26253258	25.77366378	29.64722911	31.60903201	8.662874232	16.04733023	12.36529787	9.573027848	8.395189346	13.56757869	16.19691858	23.70198798	18.26622458
gbr.270.3.t1	12.54040075	13.09350998	10.30804458	14.69563856	14.98652084	12.45475212	23.80219194	42.33347794	26.93297426	62.59888905	111.6600745	71.90809223	74.48833315	75.63129755	62.04816025	57.63339387	63.48323895	19.76450424	23.70105137	10.19673713	28.43915471	38.49427124	47.34069384	33.12224034
gbr.270.8.t1	50.53210669	53.92241876	21.65460935	63.09901055	91.45630352	43.68589441	7.878160413	36.62144861	1.991007598	41.3835032	42.8836413	26.60855292	10.7505069	11.88940804	15.91228912	46.19646202	37.28985352	7.272306092	37.08661222	23.82354195	2.674690482	36.703766	42.55523081	17.11419285
gbr.271.11.t1	6.439229984	4.735534923	2.972943248	6.11793187	5.323293679	4.465327279	3.389963024	6.394514485	0.908953882	25.87698205	15.21873089	16.43986834	2.184280982	2.526998445	4.888787612	10.8758617	7.907920682	3.238021911	2.246500663	1.07728784	0.945537717	8.161535753	6.169182992	4.837062856
gbr.271.14.t1	102.2964059	55.82308148	58.49463064	110.1832836	54.64811052	48.02917263	108.7633045	60.96004104	61.3956586	90.57720103	61.09035421	61.14996933	169.3279258	87.0493213	68.55063733	139.6516153	47.45568305	54.64624293	177.7827931	139.5985007	53.0906691	128.3689327	72.37501319	57.90814008
gbr.271.17.t1	5763.8333	1721.712565	175.785211	5846.851268	732.7361894	121.8951854	7322.519988	1786.830712	230.2205125	7887.825652	5453.696471	579.5277098	6818.936609	2636.026413	242.5618103	12517.14386	1279.169096	311.1293655	34810.92912	15357.12904	1048.268134	11566.86283	4138.185784	387.0554184
gbr.271.27.t1	3.37860402	3.210686928	0.444432799	0.598185353	1.03932225	0.49209496	0.740309998	0.166491159	0.47913534	0.654079166	0.920721842	1.309730185	0.763967289	0.3761529	1.153611973	0.566988054	0.445240226	0.413738541	0.44705496	0.135516675	0.342787856	1.021312691	0.899161711	0.662218808
gbr.271.3.t1	7.544880369	6.816220763	4.504008725	7.433359172	9.230935046	7.424649225	2.672714475	4.838247786	0.861509727	15.98300993	10.94644236	10.43732997	5.185501611	2.703785513	8.581831107	10.456739	10.35579956	3.357995693	6.463614602	2.036129321	1.089537819	7.962831308	6.703937193	5.179551752
gbr.271.33.t1_gbr.271.34.t1_gbr.271.31.t1	3.820488691	4.014678509	2.680803714	4.107345094	4.998077988	4.166832409	2.024161113	2.152596214	0.683920665	8.495343081	9.110919198	7.009402219	5.171518813	4.371774503	6.491331674	5.510301386	4.768206232	2.57308326	2.033558231	1.429265678	1.041880488	4.45181663	4.406502617	3.521036347
gbr.272.18.t1	43.27181134	45.33032679	35.02767703	54.8640791	51.15322415	35.56518545	18.78085043	22.36905178	9.135120311	89.2208554	83.9480742	93.30003298	66.94382993	68.73233364	83.60397171	52.55714239	41.93241694	35.14580567	35.4598117	32.18029839	24.03834806	51.5854829	49.37796084	45.1165916
gbr.273.1.t1	61.97676225	54.3505233	17.61744541	84.94888782	95.47158935	38.76681592	28.54299319	83.5548832	11.66226842	214.4368306	261.1540126	110.1943846	101.7024477	91.3573463	71.51386429	112.9132446	183.6544372	17.11889559	60.70108659	25.61274302	6.480565166	95.03175039	113.5936479	39.05060563
gbr.274.23.t1	41.79157446	39.06541062	29.47024809	54.90756141	57.12970077	50.63764925	31.28123393	36.4167131	10.79532131	80.50043642	69.78790486	78.27190299	45.11809792	35.45016087	62.41905736	55.24769231	60.54334578	25.96938614	37.82421629	38.01587502	25.21248622	49.52440182	48.05844443	40.39657877
gbr.276.10.t1	2.65336763	1.61166436	0.80679186	4.111790739	3.596134822	3.520771797	9.76322826	7.451742135	0.554703304	3.6554512	2.53285657	1.773997069	2.682934401	3.327636339	3.290080464	7.038195218	4.249808214	2.66151038	0.336904823	0.306844825	0.199049523	4.320267467	3.296669609	1.829557771
gbr.276.23.t1	5.651232789	6.153574388	2.329341174	6.695122141	6.862850197	5.339286989	4.132375246	4.376606511	0.777518696	10.81605519	11.23789517	7.552826737	4.82347733	2.91443341	6.104946167	8.848896726	6.877641085	1.532888195	2.36520365	1.783668365	2.189289928	6.190337582	5.743809875	3.689442555
gbr.276.24.t1	1.794263962	1.835145006	0.955734513	2.609476114	2.179525201	2.5637812	1.595560607	0.747338257	0.415050952	7.221221824	5.13527009	4.458052091	0.874421474	1.939444863	2.245991099	3.790462986	5.156206839	0.913069705	1.527646726	0.710604424	0.849265097	2.773293385	2.529076383	1.771563522
gbr.276.27.t1	3.625036202	3.022945128	1.830634517	4.137293318	6.125621009	4.650767511	3.32304411	2.520337426	0.44880852	12.87647208	10.27596878	10.25333501	2.884427673	3.670720491	3.799249975	6.759566887	5.119016643	1.217537347	3.41595384	3.823657867	1.380999562	5.28882773	4.936895335	3.368761777
gbr.277.22.t1	0.433851876	0.246080832	0	0.187203205	0.149780776	0.304696395	4.549155172	6.657449974	0.29541931	0.66085177	2.017876487	0.064063495	1.079313809	0.292805714	1.009943003	1.697710486	0.50663156	0.3196714	0	0	0	1.229726617	1.410089335	0.284827658
gbr.278.6.t1	33.20791244	25.3575029	16.36759665	26.17528502	36.47419753	24.44075385	13.00331112	30.25115871	3.319207291	55.03872893	51.21535093	45.30572275	18.57656887	20.88374975	22.57629172	47.89061315	41.63738923	10.29535654	10.11133612	9.40828277	2.983748793	29.14339366	30.74680455	17.89838251
gbr.279.1.t1	1.420870759	1.465781488	0.219401588	4.3651162	2.962971433	3.669412027	12.55607629	26.73094355	0.982771376	22.22721048	4.133738	3.104095818	1.126392319	0.441687884	3.367945278	6.863230061	3.377780198	1.370954313	0	0	0	6.936985158	5.587557508	1.816368629
gbr.279.25.t1	0.770842273	1.726963006	0.487183306	0.970395763	2.125501183	0.54970603	1.710745958	0.419315442	0	1.642772135	1.176438036	1.42815171	1.127874366	2.436231065	2.275704014	4.058532142	3.349146296	0.614149092	8.499209898	8.805262199	10.32986849	2.682910362	2.86269389	2.240680377
gbr.28.21.t1	24.11306716	32.58233432	12.39938905	44.78023781	53.03488739	22.97360656	52.66263378	70.87826801	7.897156509	79.18308028	49.04529403	56.03826404	19.24445043	21.13347549	21.6399918	31.23374802	51.89283049	24.73559308	56.66296021	54.87396265	19.3417891	43.98288253	47.63443605	23.57511288
gbr.28.22.t1	103.301943	102.719452	48.14182015	80.15361573	74.17087112	76.85025262	13.31296771	20.55691691	14.10593927	137.5488839	120.957101	115.2343968	103.0249975	111.6132063	73.94164158	158.8064422	135.3943155	108.0606784	33.82738242	39.77337016	37.56746341	89.99660464	86.45503328	67.70031318
gbr.28.30.t1	13.546992	12.06587657	10.0857843	18.16657035	20.39951772	14.08521782	12.76124044	16.08708968	6.880407653	16.2750951	16.12473179	11.0924547	18.80359778	20.36092836	22.49829973	30.25586337	33.24483081	24.15210235	5.622050774	2.062415	4.452550207	16.4902014	17.19219856	13.32097382
