Sample:	TFf	TFm	TFw	STf	STm	STw	RNf	RNm	RNw	Paf	Pam	Paw	Skf	Skm	Skw	Spf	Spm	Spw	Cof	Com	Cow	All_female	All_male	All_wtr
gbr.189.22.t1	3447.065422	3254.008288	3713.73501	2425.091828	2225.793634	2585.716883	2027.425118	1743.039942	2364.235456	1863.667448	1677.366215	2057.533797	2048.737612	2211.547996	2042.935281	2319.322924	2127.937032	2913.952137	1375.954711	1468.954444	1836.825796	2215.32358	2101.235364	2502.13348
gbr.189.4.t1	7.567858284	9.2670164	14.09369687	8.259954103	12.03905964	13.14879945	4.589598058	7.178592684	10.80610172	3.530648656	2.657290607	4.166440621	19.37682602	17.31100002	17.08659242	12.2375475	20.51794533	22.57547188	0.987173645	0.366136311	1.342175984	8.078515181	9.90529157	11.88846842
gbr.189.7.t1	344.6737746	465.3189225	784.59893	46.68406346	160.1044628	82.51513604	7.795093774	9.104433404	18.59734326	646.4199348	669.5649907	1113.805189	288.522446	290.6958183	277.9951992	4.964817377	2.264066612	2.860554702	6.878125215	11.43357456	80.0291328	192.2768936	229.7837527	337.2002121
gbr.19.29.t1	25.70121858	32.75214623	31.63254297	20.22355685	33.119881	35.52082582	20.7116001	26.85508704	36.12298165	20.68396279	21.55292799	32.10217859	39.84051377	30.22477565	45.16679477	25.41084345	35.20846817	39.54300819	44.33133379	32.84582928	112.3508415	28.12900419	30.36558791	47.4913105
gbr.19.40.t1	19.86124736	24.55381406	30.29255375	28.04355223	26.14337043	31.70232736	21.63088406	29.09286946	44.1891834	18.10993916	22.72546337	27.8404474	21.72244504	25.59331121	25.44018471	26.75763841	30.66475859	45.02382876	12.36034691	13.58898218	24.39487346	21.21229331	24.62322419	32.69762841
gbr.193.24.t1	138.5855534	133.2430098	38.1891156	57.64160168	88.17123664	50.92231692	0.698989667	21.96457871	0.261440422	240.3098506	183.3474863	264.7576573	71.68401102	35.97279932	71.10029274	0	0	0.090335957	0.853939678	0.68590211	10.46968312	72.82484944	66.19785898	62.25583458
gbr.193.7.t1	45.27270211	36.16735011	66.71669038	37.99332219	27.25103479	46.64342167	24.37239987	14.05862808	37.83580324	25.85294404	28.19441893	41.6920617	52.34425935	40.55642528	51.52020363	32.72045181	30.0103715	58.54913338	36.07287789	56.58488167	57.91446575	36.37556532	33.26044434	51.55311139
gbr.198.27.t1	47.81570722	61.6901975	74.71109488	44.52799117	53.78002758	64.1841854	66.70324185	82.34159201	101.1716179	38.22097374	50.53767157	57.90686358	45.6689272	49.21950534	58.76407777	43.90233888	59.34382813	76.4354001	31.94427432	39.23783832	37.53632413	45.54049348	56.59295149	67.24422339
gbr.199.3.t1	70.87584013	64.640271	74.09447284	87.58195161	96.64297562	94.68071864	20.51413956	20.10213967	16.70846729	78.80454007	80.13363194	74.47162545	195.796645	165.7995889	149.2930423	118.2551439	110.0784867	158.2643907	97.26960353	105.2370558	88.19158243	95.58540911	91.80487852	93.67204281
gbr.2.141.t1	9.497428301	10.93875492	17.17716763	9.553777812	9.66958718	9.378004623	3.469230547	1.413565607	2.114532603	5.125107594	6.596060267	6.3001142	5.616745787	8.420253676	6.262009751	29.17870473	31.12119415	54.01016963	75.9440224	113.0658163	66.15750565	19.76928817	25.88931887	23.05707201
gbr.2.173.t1	341.9439813	330.7234429	453.6639713	587.6126097	432.0743772	546.0754201	206.8836806	146.6934917	273.8594178	545.1596427	488.9610942	669.2523089	847.9058971	749.0828181	800.2062115	338.4746231	257.3524993	558.3696282	264.1775754	217.1967188	234.1550069	447.4511443	374.5834917	505.0831378
gbr.2.174.t1	62.1093038	49.35568211	91.46136902	56.55659487	58.91639671	74.6570647	169.326919	145.0940008	211.7358849	94.48392457	64.36223625	118.3611248	47.85643016	50.12277923	43.58350609	59.62960083	93.31796258	125.7975303	275.8440491	125.9629404	499.7996096	109.4009746	83.87599973	166.4851556
gbr.2.20.t1	9.749574627	6.768519674	10.06980469	14.44087736	7.513138209	21.93486421	11.0904048	9.298485207	13.82120686	83.7845711	99.99714595	152.0386043	46.90694719	63.45427811	51.53948371	28.81924557	9.02332952	36.9300725	4.227616521	4.14040547	28.32204564	28.4313196	28.59932888	44.95086884
gbr.2.33.t1	46.30790511	41.28461214	70.82518794	51.81038875	43.98667724	66.1418931	73.70264581	44.93228042	84.64292575	104.1224053	72.79214546	131.6938113	86.59229572	70.60946127	72.99699329	102.5912882	111.5106053	135.8668699	157.3034345	78.55322444	316.3262615	88.91862334	66.23842947	125.4991347
gbr.2.61.t1	313.0714941	314.8887748	492.7664912	534.2664535	509.9431532	563.8901134	811.0715279	842.8364589	1081.873244	533.7235959	433.5763511	677.2099112	495.2519684	635.5813228	617.8801916	796.3179304	794.0757972	1182.355647	475.2212433	431.9023548	428.3274596	565.5606019	566.1148875	720.6147226
gbr.20.53.t1	1169.439235	704.3858273	2018.982717	175.638392	227.6642481	196.3720444	979.0038183	915.9362389	1496.3265	419.6442483	408.1962116	553.3995223	7026.460948	4582.889148	5357.832202	542.6371537	419.057812	1750.772933	46.5881087	104.1442938	229.8619575	1479.915986	1051.753397	1657.649697
gbr.20.90.t1	19.9590007	21.20305248	34.36359353	26.85017543	34.31268079	35.84372396	23.73594095	27.70878271	41.46075037	43.36948584	43.66150987	61.11351024	36.11554958	32.91943833	43.10026602	25.3405929	31.09290748	34.73591893	17.81332939	16.72579619	22.89506874	27.59772497	29.66059541	39.07326168
gbr.202.39.t1	47.04236009	35.32327642	70.55160774	35.14427535	28.00443884	66.79794406	9.223930729	10.48225018	36.86974886	2.00998769	0.565557638	0.970325843	3.234201085	1.829008795	3.828440491	0.605087017	0.050551318	1.476116349	114.4407367	23.14959318	361.2187776	30.24293981	14.20066805	77.38756585
gbr.202.45.t1	35.04957518	37.75857023	37.53375118	19.86958819	23.78954605	28.98619651	38.9147344	25.83765889	47.41012663	76.68212248	60.7998421	97.28084246	372.3149519	227.7971269	266.4797711	162.8108368	184.6487168	319.3694882	33.53416219	72.89684681	64.05336234	105.5965673	90.50404397	123.0162198
gbr.204.22.t1	198.5913091	203.0829853	341.1897528	304.9490787	305.919421	486.4178562	163.3548436	198.9661479	461.0044183	384.4736585	418.9901648	559.7531428	133.2533719	150.1321514	197.4524396	190.1463879	306.7932621	362.7182713	96.98819443	109.1428342	253.7313965	210.2509777	241.8609952	380.3238968
gbr.205.16.t1	23.78409691	26.59349451	21.53798945	15.57568803	23.68842148	31.23804275	5.830033961	16.97788733	19.22845541	11.35854574	16.97033498	16.41970875	54.30508763	75.76654029	84.48094055	9.864803457	18.04826425	31.5010549	3.145373806	9.844843976	19.84440742	17.69480422	26.84139812	32.03579989
gbr.205.9.t1	58.47257145	60.72561168	70.20352333	68.88252124	63.75280565	78.40841467	118.6702271	108.0629716	150.4309712	34.75952282	40.45004073	45.38997121	53.50833254	55.43194815	49.62362463	46.12532122	40.66983324	65.0668204	34.03651096	59.96913026	58.04883032	59.20785819	61.29462019	73.88173654
gbr.206.19.t1	18.86127322	23.89341145	27.33380645	23.18237118	30.41094373	26.61926655	8.440682775	13.82516341	11.23911297	22.92532888	35.54880015	52.36950589	51.80873839	44.44233553	51.86500363	14.43929741	21.71114544	33.74302942	72.48704535	128.4909452	72.36864506	30.30639103	42.61753499	39.36262428
gbr.208.35.t1	10.05210395	8.772096664	14.68936222	13.34846985	12.90270221	17.44673017	8.308797947	6.70886914	13.3065432	12.27568765	13.18027051	21.71928316	20.42056118	13.24090576	19.24071448	15.78981898	17.90583426	19.16661602	11.18024204	18.39631183	23.77666125	13.0536688	13.01528434	18.47798721
gbr.209.30.t1	24.67955233	20.11859244	28.62778505	26.58807336	20.77504674	29.77370494	26.83966758	17.49754626	45.07910987	10.02613807	6.148014592	6.785174236	17.65721737	13.60902827	16.86639163	7.929725892	9.343699172	15.82400553	4.003653499	4.203672712	11.80051336	16.8177183	13.09937146	22.1080978
gbr.209.7.t1	555.6075257	518.017149	752.1034236	553.8948656	550.3736633	688.4084734	695.4897039	616.9541787	1118.686009	312.7962075	277.287186	333.9032228	122.6530278	165.5036917	120.9485753	482.7116421	603.9050765	737.0332534	36.19130234	33.29943508	43.49818382	394.1920393	395.0486258	542.0830202
gbr.21.19.t1	218.7816987	241.767273	264.9401768	266.3361883	319.5045237	291.3744279	79.74921327	90.16950645	71.92328532	85.68888461	95.84967806	102.5761129	102.3263543	124.5119828	120.037117	216.2500438	232.3201954	301.6604106	40.9034278	28.62506128	73.33189139	144.2908301	161.8211744	175.1204888
gbr.21.5.t1	4.761387415	1.721400914	4.484845846	2.883079813	0.463026488	2.464077529	0.348208217	0.529017366	1.112483372	36.36999032	28.66583458	40.42649136	75.32927256	120.104394	107.5555191	81.94927634	84.16940666	186.3930687	5.89281635	9.119697347	9.596220156	29.64771872	34.96753962	50.29038658
gbr.210.13.t1	48.75641432	54.05692159	52.24547669	42.80013459	52.39887517	62.62258287	49.11539392	46.15239863	64.23103968	43.63202561	54.1255536	67.36573121	59.37924008	65.8805032	61.30752734	19.8461764	23.86726866	26.28949322	5.097910793	6.566604083	11.55299061	38.37532796	43.29258928	49.3735488
gbr.213.9.t1	30.52752106	27.30591544	49.00076268	45.60641953	45.07486768	42.62657826	25.64838123	27.74964641	28.22133834	38.02441418	51.0847465	61.29331769	54.36948439	53.62132952	28.26507928	37.59911461	54.3907782	78.81777245	33.07348783	27.31256513	26.00913723	37.83554612	40.93426413	44.89056942
gbr.215.36.t1	2.239034259	1.660508158	3.344968131	1.214148728	2.206016894	3.047438615	0.841343658	0.282862366	0.712854716	0.424169312	0.481283969	0.114036502	2.379298986	3.328035896	5.173716192	0.859470572	0.580984371	7.518331477	0.026149855	0.400786351	0.158126999	1.140516481	1.277211144	2.867067519
gbr.215.41.t1	130.2719456	132.197377	112.8774169	117.4395104	116.8484623	99.41331317	190.6138785	183.3668291	225.2906082	134.0986997	133.1950482	146.7387746	203.3970389	173.5322435	181.5410309	124.1510092	142.3132344	138.1351644	107.8261453	111.1087405	121.7246827	143.9711754	141.7945621	146.5315701
gbr.216.31.t1	3199.563327	3225.510156	2998.099874	1784.905137	1681.200589	2085.066634	1848.342585	1602.600904	2238.941474	1546.649256	1364.869707	1512.54986	2105.371726	2216.1515	2116.57889	1330.358173	1806.776818	1867.517093	1655.776642	1377.350463	1763.633655	1924.423835	1896.351448	2083.198211
gbr.216.39.t1	417.2767341	448.7949122	511.4174999	332.7485514	307.8861989	349.2139958	558.2504693	472.9986319	760.3424773	211.0564465	202.9665208	275.2594602	213.5028278	258.8382368	245.2810937	389.3690289	316.4433254	482.5227304	286.5295562	406.2729658	493.4374391	344.104802	344.8858274	445.3535281
gbr.216.45.t1	30.30583298	31.66032427	37.39668333	22.615754	23.95572969	31.46601471	38.52080893	49.07488704	74.42439446	15.8353673	18.52954413	28.79847861	25.89764581	33.31553701	49.22632774	21.01886998	22.87382161	22.51464426	17.08377821	25.07275922	34.7269753	24.46829389	29.21180042	39.79335977
gbr.218.31.t1	955.6072236	1169.219293	1591.829233	931.3853264	1276.726163	1333.440951	874.4804776	920.9724257	1584.565498	296.6643669	341.0989228	489.1790464	182.8400384	316.4157476	175.4874555	417.2316288	906.4011126	1207.054889	22.24594453	57.3729369	81.44246299	525.7792866	712.6009431	923.285648
gbr.218.34.t1	4164.96662	4851.963651	5432.333404	2880.16492	3125.729585	3285.646567	2101.903086	2367.589583	3780.867878	581.257608	678.4688623	659.7220405	227.313282	372.5655111	276.4647745	871.9183936	1798.175943	2132.228385	72.81102371	100.5818361	120.3318016	1557.190705	1899.296425	2241.084979
gbr.218.44.t1	6.311677169	7.626005626	9.813678675	5.677109118	6.16018904	10.55999216	5.720593644	9.062090092	14.33018959	5.698502007	8.628279686	7.299094039	6.009943048	6.484896112	8.022991511	8.194441767	8.370049995	9.165965142	3.86786847	4.913793214	8.322085384	5.925733603	7.320757681	9.644856643
gbr.218.7.t1	196.2483325	221.5279561	288.6617966	259.9137917	262.3616081	268.4228424	178.572841	205.8035013	191.7390512	167.0368184	185.7738036	219.573696	274.3480915	311.7908133	295.9886943	259.1607655	262.8258414	338.3125363	138.2684969	184.596748	197.0407699	210.5070196	233.5257531	257.1056267
gbr.22.33.t1	0.618818587	0.494374875	0.698101556	0.233714603	0.252285392	0.561777223	0.934082262	0.64799991	1.029767118	0.911490574	0.673177514	1.254566264	0.952157515	0.491671352	1.871543017	0.111199978	0.074358876	0.635626576	36.93671892	6.651868563	46.81216424	5.814026063	1.326533783	7.551935142
gbr.221.30.t1	402.2165044	259.6108817	268.0176429	152.7591774	169.7372448	219.6094139	292.6034601	278.487739	444.0627844	1047.410013	891.5197028	1048.701105	1722.408254	1104.455779	1442.013992	262.4889269	153.9827307	722.9767988	30207.44863	38980.45514	21665.08495	4869.619281	5976.892745	3687.209527
gbr.221.46.t1	42.85345945	29.49361527	29.06352741	7.854231308	7.936644537	3.773825221	7.254687729	11.77917222	4.62195508	9.963608271	7.970798868	10.63605187	14.82905032	15.18742007	11.41993076	12.37783451	14.39686631	45.77475828	33.50007388	20.58210465	15.61933657	18.37613507	15.3352317	17.27276931
gbr.221.66.t1	16.90923257	22.41543803	30.4326762	28.13357936	33.32081167	44.84363683	4.019786111	1.65929208	7.421694263	4.875668227	5.959107435	10.35060764	3.552977759	7.565840761	6.631863499	16.35638734	20.22938304	46.36922884	2.334645436	0.998419948	10.87719847	10.8831824	13.16404185	22.41812939
gbr.221.86.t1	27.67540947	21.92605382	33.96720836	33.1222193	32.47726703	46.65242767	9.543060063	13.77872596	15.72217094	30.07719121	23.91636005	42.37351701	174.8633557	99.63014098	135.0205792	46.34449748	39.68389572	66.30519637	79.09772658	103.6099421	81.61837173	57.24620854	47.86034081	60.23706733
gbr.222.23.t1	18.85546388	18.89871722	32.56967718	12.66357372	15.15162379	11.73965521	3.599413156	6.961528144	1.988536742	2.867040276	1.814850092	3.036692561	3.249263103	3.103552218	3.139392712	0.89849058	0.81221997	2.084176953	0.274671709	0.277631051	0.415660168	6.058273775	6.717160355	7.853398789
gbr.222.4.t1	113.8273879	143.1783523	171.5352012	96.21981474	117.3279544	148.1329806	195.1465846	214.2736083	320.9426583	78.23695354	116.5623032	149.8927342	100.608533	105.9790532	132.3647539	85.92471414	134.6767664	174.3308757	81.49402834	140.6881362	122.4906479	107.3511452	138.9551677	174.2414074
gbr.225.22.t1	163.2952487	209.0449294	159.9880971	179.2785911	198.2112977	251.8744554	79.78782953	121.0482644	120.973347	221.6246929	167.4801613	238.7815963	793.8126883	280.6628183	325.7156358	14.03112167	12.15733096	34.01895114	12.02214692	13.58456235	55.43378109	209.1217599	143.1699092	169.5408377
gbr.225.27.t1	2136.414019	3027.245618	2424.542074	512.7840595	1245.510427	724.9657745	58.2121266	565.4368131	150.8351769	130.7553012	195.7573917	145.3473343	412.3166569	1185.276124	617.2309559	75.53701386	99.04747062	160.0933773	10.42987472	17.50643775	65.53809278	476.6355788	905.1114689	612.650398
gbr.226.22.t1	30.52947862	26.73393027	22.1100309	66.03524527	53.75894262	93.61506092	69.66407089	46.09611475	74.62130562	447.2848886	614.6157745	717.3178582	231.7472601	253.6457983	236.964794	326.3311619	237.8335523	236.0354223	71.67935435	48.84095049	233.7561891	177.6102085	183.075009	230.631523
gbr.229.2.t1	20.25386195	18.23692782	28.40466592	21.83800443	24.79336882	30.44425717	17.44484755	16.12710972	19.22502625	24.77018712	24.2631232	32.53273624	33.04282089	25.01183581	36.57918228	20.67817319	20.10776531	30.10768909	16.36154233	16.84137206	24.17555881	22.05563392	20.76878611	28.78130225
gbr.23.2.t1	40.11288491	37.13210801	54.87940571	21.6147805	28.24277728	28.32294689	35.45775762	37.0540243	61.68987577	28.12809885	28.62737506	47.42742975	39.74536413	34.37346778	43.34193348	33.31406263	43.26416303	43.66583384	51.17639166	60.67972257	58.22280281	35.64990576	38.48194829	48.22146118
gbr.23.69.t1	24.57524122	26.05170871	31.65940545	31.00583542	26.96607409	43.87390643	24.00224482	23.29888387	34.40835066	62.92717151	67.18248063	96.72292909	89.33459764	83.70158255	82.24380087	39.59950936	26.75120269	51.85249533	54.66113774	91.69289412	59.5586786	46.58653396	49.37783238	57.18850949
gbr.234.9.t1	3.999079143	3.040325431	1.940647033	6.848516055	4.674028973	6.914478163	2.743236118	1.986351836	0.683370166	8.326491803	4.192018621	21.1677881	3.059379052	0.474879882	5.619666184	5.143206098	2.784793691	1.515757129	1.135509535	0.215717102	0.367186789	4.465059686	2.481159362	5.458413366
gbr.236.12.t1	2.624151009	1.822695215	4.078021797	6.049711337	4.544132953	4.405149056	139.989833	111.638603	102.8075661	14.84661751	12.31088803	14.84937276	109.0611625	82.46377954	88.87552133	24.18931787	25.06292039	54.52257429	2.07530424	2.312779613	2.264091371	42.69087107	34.30797125	38.82889953
gbr.236.14.t1	29.96899189	24.533059	42.39282757	10.73999547	12.61095846	28.82677513	39.80490978	28.24800463	85.21190587	13.55095023	7.723059357	27.63257717	122.070013	66.04477337	151.7633133	15.00212185	12.77013727	47.74452808	120.0895548	117.8162131	628.4865573	50.17521957	38.53517217	144.5797835
gbr.236.8.t1	569.184128	501.7804177	586.6822596	95.90346077	154.8488845	265.3324009	341.7434978	318.4154084	950.9424426	2274.570594	2878.466897	3502.159222	5343.600357	4567.955445	9308.063288	9.068551717	10.19765638	39.65030659	135.5421419	154.6042245	1091.703288	1252.801819	1226.609848	2249.21903
gbr.237.11.t1	2405.832574	2379.185465	2389.101793	1977.431407	1934.82533	2008.234594	2122.142977	1524.542712	2777.772052	1662.508102	1454.856744	1800.737176	2246.299663	2278.72729	1949.292862	1270.676195	1852.413531	1875.732396	2243.508769	2181.484882	2361.834856	1989.771384	1943.719422	2166.100818
gbr.238.8.t1	625.3706282	383.1103342	1663.119677	509.2855101	427.3557053	380.2695333	6.461854082	5.329618124	14.34502058	1.12992806	0.920930146	1.459991759	2.187774782	1.226559229	2.440414532	15.58491405	10.00744026	34.11346416	13.80649989	38.2130775	24.38984986	167.689587	123.7376664	302.8768502
gbr.24.13.t1	41.17876043	45.70299477	61.26298948	58.40135177	59.25649387	71.99155355	72.49052314	75.00639844	99.83473515	39.40476323	35.53912877	56.69470091	37.542818	43.58288553	45.82241654	106.6414843	112.7027645	141.9142143	26.21801403	23.48810904	40.12804922	54.55395927	56.46839642	73.94980845
gbr.24.86.t1	46.94935989	44.93024721	69.37213443	55.73830981	49.49735435	74.38584441	36.12925713	26.71294442	43.51450752	38.17774558	35.51262015	67.14807617	45.12129201	53.70780916	63.75025027	45.61724072	33.15624106	56.30877912	23.70909025	26.98802214	32.18137577	41.63461363	38.6436055	58.09442396
gbr.242.28.t1	32.33404562	35.61301834	45.47729434	25.92475562	27.64318919	30.20367428	25.14664932	23.24581373	38.23350129	28.77686861	37.81623418	46.44913193	39.10014726	39.86711436	34.64358148	31.12147955	41.03211155	44.79450187	53.72062338	40.78898456	81.49209305	33.73208134	35.14378084	45.89911118
gbr.244.13.t1	0.833572128	0.937164679	0.571949523	0.697316689	0.843257012	1.654788295	2.187742304	3.165965763	3.053401937	2.967486398	1.985671336	3.426855174	11.28288433	9.229969491	9.147919515	13.65484536	12.63204695	29.80429866	1.260708263	0.884431917	1.26664457	4.697793639	4.239786735	6.989408239
gbr.245.18.t1	0	0	0	0.155138074	0.651511132	0.316034719	0.037870747	0.256059234	0	0.2729075	0.265166553	1.159001513	0.68803837	0.082318047	0.971995803	0.048378012	0.043768799	0.334206967	34.17034876	0.235713124	13.14677858	5.053240209	0.219219556	2.275431083
gbr.245.19.t1	148.4604449	121.6846184	133.1681859	178.443109	135.1661038	197.6255238	202.3452666	250.1790609	197.3615878	59.20640173	65.06980367	74.56694598	207.730354	172.0582594	187.8034547	84.60153092	77.4316221	133.111024	73.13922831	124.5081606	81.41980285	136.2751908	135.1568041	143.5795036
gbr.25.160.t1	104.9999908	104.8142957	100.6095965	48.73275508	58.31925488	55.31402592	68.10035078	72.56482428	73.27291596	51.89046083	57.05166405	51.10563665	98.02456325	106.8666354	100.7984847	45.50648346	51.72617494	78.58858408	20.49416797	14.22840658	35.05268682	62.53553888	66.5101794	70.67741866
gbr.25.161.t1	13.20658622	13.75279747	12.20779129	20.97651896	15.91209067	15.67665284	11.78366122	11.10009079	4.830102994	26.99109095	18.15059015	19.97987595	41.64973017	56.00837448	53.62296189	91.84635701	79.65016176	256.8814248	19.0095277	26.98350324	14.92892982	32.20906746	31.65108694	54.01824851
gbr.25.178.t1	184.7336566	172.2279574	198.1616969	160.4883275	151.9857091	191.7339524	123.0754758	108.7160348	146.6021373	124.8593036	117.2147683	151.2766818	190.6691523	199.2490996	205.5633428	112.3663719	112.6271907	171.0400614	104.9640269	142.485777	125.7499969	143.0223307	143.5009338	170.0182671
gbr.25.183.t1	22.42070036	25.26810782	26.82877356	19.42388251	31.15165431	27.13147727	16.22171604	14.96680324	15.19327083	26.56273007	23.61249928	45.13360378	87.25931701	73.69593088	111.3633973	48.78368208	38.66615418	70.73181306	261.8081169	526.1125553	397.9456251	68.925735	104.7819579	99.1897087
gbr.25.185.t1	130.281256	121.7901164	345.0878595	183.084596	158.6316938	300.7142964	144.7943734	172.1218749	261.9965828	577.7832214	596.7649979	961.337766	211.9812543	284.497258	288.165593	363.6356028	328.6266814	558.9614322	36.25666814	31.36694934	171.4645831	235.4024246	241.9713674	412.5325876
gbr.25.187.t1	167.0939309	140.8025866	117.9913455	66.53852758	73.38788226	83.75199517	225.0155853	176.1551156	287.8752027	684.9159731	809.6111605	873.5599652	617.0129359	554.9477833	755.6700615	19.50510207	16.49340456	46.05482277	74.99075558	53.62169028	251.7693231	265.0104015	260.717089	345.2389594
gbr.25.192.t1	220.0371646	276.6322018	293.4407565	350.4831525	361.659578	250.5008031	115.0325607	142.1191759	201.4496369	55.10562705	59.10275892	62.28792601	51.91418758	98.12022866	62.68091978	94.59035631	170.2604184	109.442672	18.49638414	16.17512671	28.75080633	129.379919	160.5813555	144.0790744
gbr.25.193.t1	576.0669966	601.3381866	890.2352544	194.8905164	265.1390753	208.3399273	56.85233051	68.92010264	98.8017943	138.9121189	128.3108829	157.8030112	125.6017345	238.0468095	258.3787994	1278.968079	1564.469375	2324.459174	106.799804	61.3132372	153.1996619	354.0130828	418.219667	584.4596604
gbr.25.198.t1	2.981854157	3.503050981	7.112800411	4.800142211	7.935914762	10.03716302	2.334118936	1.328340359	2.533966718	6.490891568	7.99168436	11.55153863	20.13165644	13.58526659	20.22493676	11.54490626	11.41185966	22.16411686	65.98571731	109.8601345	51.23303534	16.32418384	22.23089303	17.83679396
gbr.25.22.t1_gbr.25.23.t1	17634.64263	17054.0711	13340.78941	3483.647534	6632.633163	4336.224603	315.885001	1752.735819	535.4326434	939.7757879	997.1722359	968.8980869	11031.70206	10509.58128	9622.080435	264.2280143	248.1720312	518.4421233	85.06982972	76.99791493	313.8955738	4822.135837	5324.480506	4233.680411
gbr.25.233.t1	129.5907604	115.4304657	155.9893876	111.5178891	97.50230096	134.424956	121.2237811	110.9518932	142.1373744	76.34075657	76.08029872	108.9867006	109.3956948	87.59021969	98.10316512	84.9303242	84.80592951	144.7394082	124.8609448	135.4382163	134.4518769	108.2657359	101.1141892	131.2618384
gbr.25.9.t1	107.8257688	84.39459895	152.8495538	121.8758518	129.4821242	193.4237973	102.390066	83.99633803	226.3762703	176.8458187	147.1976452	241.865573	108.9533415	123.0489873	97.87327676	126.217186	105.9158243	190.8054356	50.9505528	73.04716909	179.1745859	113.5797979	106.7260982	183.195499
gbr.25.94.t1	222.8258793	258.3137443	332.4458237	184.8603658	277.6894682	306.9062893	120.4388009	139.7623398	217.8511514	69.05897662	77.19022401	111.428788	503.3528537	519.5748167	507.5873935	72.70813595	109.9458372	202.6289982	49.38604374	48.57610027	164.6279107	174.6615794	204.4360758	263.353765
gbr.252.6.t1	16.75344935	25.90758078	29.93409064	88.73634458	127.0493317	132.441982	13.7860652	12.55601037	17.62323883	27.82878167	22.92643681	30.171798	26.61227733	51.84768316	43.11349891	299.7778052	337.5932514	545.3706781	23.46924871	12.79834167	32.58709258	70.99485315	84.38266227	118.7489113
gbr.253.11.t1	7.347404108	9.349720858	9.989085817	16.34590792	17.53791047	15.10800246	2.572268284	3.16979836	4.085451674	5.859302104	7.462173359	7.414800189	9.512345317	11.36845549	10.79886584	9.641044715	9.062223265	14.33427954	11.5688828	5.963848779	18.74056489	8.978165035	9.130590083	11.49586434
gbr.253.23.t1	23.66372295	24.58168117	41.29616936	42.667096	48.50440153	71.46441325	71.2412085	70.82808074	138.211269	194.6544791	260.1693766	325.528038	141.6554354	104.2285264	177.4381353	127.9251439	94.37849807	132.9725365	35.82981207	29.53228965	97.80482897	91.09098542	90.31755059	140.6736272
gbr.253.25.t1	165.8673469	148.9879479	199.3540632	242.4884689	178.7642375	224.4561795	150.1506618	149.5764661	168.0806368	147.8355491	141.7407651	167.5618385	144.6588238	140.7387523	166.1704976	261.3805836	223.9652277	254.5997283	101.1278102	95.96033747	152.8862347	173.3584635	154.2476763	190.4441684
gbr.253.35.t1	5.139518518	4.304721122	7.127264285	8.700479884	4.667671182	8.441686862	114.1550563	114.3752906	90.08575698	12.69474251	8.34934319	12.24295068	22.13402111	17.89198062	29.68620588	9.862917003	12.8717966	20.40884521	24.50532802	10.15027979	7.849106921	28.17029476	24.65872616	25.12025955
gbr.255.17.t1	26.60298556	30.00269402	47.71912383	83.65872465	100.6658828	97.83421913	2.711815909	3.376406182	3.516123251	22.45418663	22.8176994	35.62930323	9.640083811	16.5904795	18.30953347	72.69733725	76.13601036	87.17692366	2.877967831	2.543859887	8.470412668	31.52044309	36.01900459	42.66509132
gbr.255.23.t1_gbr.255.24.t1	24.8610253	41.85065334	82.65733719	17.26526574	36.17522685	56.66200278	5.31976075	8.738055509	30.63580631	16.49869159	23.63083765	37.53091586	16.3009861	19.78815627	21.90067349	36.25588094	52.25722076	81.35352065	7.076690307	3.762846601	16.75595207	17.65404296	26.60042814	46.78517262
gbr.256.10.t1	44.92728194	56.40936817	111.4553616	13.04846491	32.53248927	24.72767147	36.95722944	29.70900784	45.36976835	120.1735441	73.20311194	132.4758164	227.4456403	157.8666451	125.9101102	30.09637988	42.5090787	90.49052533	8.494769526	7.492406543	20.49475728	68.73475859	57.10315822	78.70343009
gbr.256.4.t1	24.534746	25.09078825	34.64232588	25.75900287	25.24288428	35.28930334	22.17444005	24.48818119	35.83125614	19.43916641	21.22187632	27.46206232	28.87634661	24.77005818	31.32810576	19.57295294	17.60891281	31.04086011	22.87197992	17.49931872	28.79005187	23.3183764	22.27457425	32.0548522
gbr.257.18.t1	57.45966147	57.50428476	65.39482897	83.84665495	65.64402238	83.4160921	331.9757255	277.7261647	395.3480174	40.23084133	33.68188508	42.41496713	109.5999184	91.48785432	106.0646991	195.5578288	231.5526836	329.6264505	44.11447625	19.40713117	63.73098622	123.2550152	111.0005751	155.1422916
gbr.259.27.t1	319.3398588	279.9232871	478.1237949	412.740004	300.4549811	523.7410184	634.7071629	551.2056993	1097.347658	500.1866219	372.4732279	453.7097604	2012.816827	1471.066088	1362.406801	239.100008	242.484551	681.7627414	109.242602	87.32012825	307.4985248	604.0190121	472.1325661	700.655757
gbr.26.27.t1_gbr.26.28.t1	4.198808281	4.222628443	5.135059017	4.801245537	4.822728065	5.194832003	340.9789358	377.0853641	340.4118036	12.80926689	15.35110932	11.64947945	48.9778664	51.41022404	42.50178348	3.067463544	3.821884582	8.097355757	1.609110822	1.327104584	4.874964787	59.4918139	65.43443473	59.69503973
gbr.26.87.t1	111.1315426	98.83884478	146.2469234	115.1672819	116.8606919	137.9719771	122.1483356	136.7025693	150.4497995	150.8058802	143.2051495	208.1202802	172.9415958	182.0058404	174.0626889	177.9989745	159.4681864	229.5678469	330.7877303	510.5183305	435.4141434	168.7116201	192.5142304	211.6905228
