Sample:	Skf	Skm	Skw
gbr.26.59.t1	57.72600043	43.3612307	65.90710552
gbr.198.25.t1_gbr.198.26.t1	1120.168383	954.1617059	800.9924836
gbr.8.129.t1	22.29004465	17.02448032	27.92544329
gbr.236.13.t1	8.827381599	4.24493981	10.00981978
gbr.5.77.t1	8.435639299	8.207506462	20.58256943
gbr.197.35.t1	0.666639533	0.942905639	2.318471515
gbr.44.72.t1	5.761103409	4.438858003	16.72469143
gbr.505.7.t1	21.81359073	21.01609327	29.2012951
gbr.146.10.t1	38.03181227	34.549835	62.85158865
gbr.11.171.t1	22.28084283	33.11609993	113.6942095
gbr.25.50.t1	76.42280033	57.93466756	109.6019156
gbr.11.37.t1	9.421904009	9.0494707	27.91924608
gbr.471.8.t1	15.05279099	13.2191697	28.80927303
gbr.106.35.t1	6.670519971	3.737505507	15.53159335
gbr.121.35.t1	9.431907808	8.153188372	31.33561141
gbr.55.53.t1	7.914107198	7.932914927	24.89217865
gbr.564.3.t1	97.58700616	158.1417752	464.9880494
gbr.6.22.t1	0.803227553	1.493567484	4.596416721
gbr.19.87.t1	2.551551354	6.062927668	4.026323284
gbr.69.43.t1	100.0612694	84.88740818	105.9088261
gbr.11.55.t1_gbr.11.57.t1	4.5979246	7.305522714	10.32641914
gbr.12.21.t1	6.3027916	4.375246202	13.2392644
gbr.184.13.t1	1.490831708	1.048306397	2.687885991
gbr.114.13.t1	2.822738805	4.922644012	7.415824264
gbr.44.49.t1_gbr.44.50.t1	16.4958515	17.39864114	29.38574299
gbr.215.30.t1_gbr.215.33.t1_gbr.215.35.t1	8.96519514	10.95923171	9.036942437
gbr.57.28.t1	0.57422045	0.811325227	1.704572268
gbr.76.47.t1	2.043296338	2.532051511	3.007400688
gbr.64.22.t1	9.460868285	18.54770904	16.20809781
gbr.89.33.t1	57.70634966	48.47093297	54.51525495
gbr.187.19.t1	1.792431299	2.480101021	3.484634295
gbr.264.2.t1	3.201399756	12.10259946	13.71233227
gbr.315.21.t1	65.77683668	63.44270692	67.19103751
gbr.39.23.t1	16.94106776	13.00331832	25.64778412
gbr.157.35.t1	9.723284455	3.984344493	24.64499452
gbr.230.7.t1	1.81013181	1.445814233	3.241403174
gbr.105.35.t1	18.26717011	20.35471172	41.86035322
gbr.28.32.t1	1.384667005	79.20486562	0.564346346
gbr.112.42.t1	3.077149662	4.6127713	7.898435202
gbr.139.81.t1	12.66004211	11.57288214	19.24213639
gbr.72.69.t1	30.01983892	36.15944715	54.38032793
gbr.233.10.t1	3.072561625	3.482869166	5.609072522
gbr.6.231.t1	38.38981585	42.11121059	62.29319728
gbr.4.87.t1	4.367138717	4.011529164	6.778088232
gbr.143.25.t1	12.25296253	11.05711472	15.18879145
gbr.53.110.t1	8.23548618	5.81643046	10.09391014
gbr.255.15.t1	2.94118421	3.717018393	5.025332628
gbr.21.55.t1	13.49374555	13.99584213	20.33314293
gbr.90.46.t1	2.279383493	3.543376196	5.937888075
gbr.207.27.t1	4.913683501	5.224634594	8.125956919
gbr.359.4.t1	1.552125099	2.566785225	2.445404061
gbr.38.1.t1	1.635171853	8.841900843	2.114535869
gbr.114.16.t1	2.082178441	0.850638261	3.734376819
gbr.220.10.t1	2.07684461	2.571088754	4.050298495
gbr.65.58.t1	7.981824351	10.16306311	14.71031949
gbr.239.2.t1	3.383977507	2.151412289	4.360286209
gbr.32.13.t1	31.75038971	42.37735364	58.71147133
gbr.182.62.t1	4.458134237	6.201193407	10.83818716
gbr.48.50.t1	5.245957298	6.032408592	5.121287768
gbr.7.107.t1	27.3602518	25.30200867	33.92807359
gbr.3.81.t1	3.118468238	4.348572946	6.57522749
gbr.37.71.t1	4.69391133	4.742440302	5.148198745
gbr.116.6.t1	10.88026735	11.11283989	21.087941
gbr.120.19.t1_gbr.120.20.t1	2.144158543	1.777236007	3.1396825
gbr.7.69.t1	4.275305151	3.574242592	8.739297506
gbr.202.8.t1	1.118491399	1.174486187	2.098037405
gbr.116.36.t1	12.02974605	16.65509558	22.89545138
gbr.438.2.t1	2.463321839	4.036351659	5.175589018
gbr.127.15.t1	1.849559007	2.502649426	4.633147782
gbr.191.38.t1_gbr.191.40.t1	11.31514297	13.48673405	19.29493344
gbr.237.26.t1	29.74581708	33.99035709	37.9938321
gbr.295.2.t1	0.70170219	2.388704834	3.802805852
gbr.379.5.t1	4.738114744	7.128317888	11.88202897
gbr.1.53.t1	3.661401982	7.421694289	9.943043075
gbr.111.15.t1	0.730432875	1.99434365	3.727144513
gbr.84.65.t1	34.03602667	31.14266825	68.6989668
gbr.11.143.t1	76.22863106	91.85869005	83.83316192
gbr.5.106.t1	22.84048414	16.72685936	64.97602162
gbr.56.109.t1_gbr.56.107.t1	2.782607204	3.891799215	6.74810219
gbr.10.27.t1	44.76417893	68.23779785	46.21803377
gbr.13.3.t1	5.31329631	4.128989725	7.475915914
gbr.16.66.t1	5.688056691	7.053469119	8.809581244
gbr.67.5.t1	78.36021183	112.9210508	82.32725742
gbr.151.28.t1_gbr.151.29.t1	12.06579926	9.344628346	15.76227725
gbr.256.15.t1	2.979885168	5.784560228	6.668320644
gbr.379.8.t1	260.7938112	213.1737779	344.1083036
gbr.475.5.t1	50.95229319	95.08872323	117.0877087
gbr.25.166.t1	22.26523452	21.49712392	34.42667748
gbr.331.6.t1	6.838717	5.307934408	13.50382933
gbr.17.17.t1	6.706434496	7.572876351	9.415720449
gbr.32.4.t1	1.996335647	3.38805293	4.386770833
gbr.4.88.t1	7.352518585	5.467486046	9.313847863
gbr.88.43.t1	45.31315397	96.73782146	89.88418408
gbr.36.29.t1	0.459718746	1.465985494	2.13262246
gbr.363.4.t1	1.529806467	3.443900989	4.136557494
gbr.92.6.t1	15.69772589	27.12180609	44.68924708
gbr.329.2.t1_gbr.329.3.t1	5.154711133	7.391959643	11.96917036
gbr.564.4.t1	2.479250414	1.860978135	4.361071255
gbr.409.4.t1	132.9477932	137.9265714	188.2339863
gbr.183.49.t1	1.28192053	1.190805231	2.169597343
gbr.48.14.t1_gbr.48.15.t1	14.05638835	11.82085738	20.76422133
gbr.67.22.t1	1.667775218	4.665592803	7.612634296
gbr.159.18.t1	5.245524862	5.17173661	6.21371045
gbr.54.48.t1	1.347757934	2.165916064	5.73207222
gbr.458.3.t1_gbr.458.4.t1	16.81954063	15.71008577	15.93930937
gbr.21.1.t1	9.661600721	9.409947922	11.64093534
gbr.38.22.t1	0.328885255	0.358523661	0.669777632
gbr.32.106.t1	4.099069288	10.63375263	7.38098311
gbr.5.12.t1	61.38131638	44.58022985	56.50797197
gbr.3.3.t1	1.404781056	1.725158522	2.849051214
gbr.43.13.t1	16.74594355	16.77851487	29.7875845
gbr.54.47.t1	1.48806703	1.943226382	3.59222892
gbr.149.6.t1	3.783669873	2.75378642	5.218380227
gbr.204.24.t1	6.591776477	11.00578784	1.027725651
gbr.93.40.t1	102.3987118	138.6829671	97.06684186
gbr.110.4.t1	72.55304836	94.1930359	43.23119327
gbr.375.8.t1	25.91133517	22.46987063	28.72161442
gbr.81.204.t1	3.269761382	6.367431403	3.608060126
gbr.31.93.t1	5.60213391	3.727339656	8.803629809
gbr.109.26.t1	0.976081648	1.185184716	2.477195914
gbr.163.9.t1_gbr.163.10.t1	21.51704926	24.31427464	24.93975102
gbr.2.233.t1	0.045593145	2.199855245	0.917242042
gbr.134.40.t1	103.2831624	125.9391007	143.1247635
gbr.140.35.t1	32.42059101	41.70384018	50.63627814
gbr.181.33.t1	104.0785711	113.183935	123.7247136
gbr.4.113.t1	3.036981723	3.687319981	5.73972424
gbr.58.118.t1	3.156088343	4.634259172	9.571527274
gbr.121.21.t1_gbr.121.26.t1_gbr.121.29.t1	8.520681997	9.530096128	8.391712859
gbr.242.3.t1	13.18635143	15.10550809	21.34085196
gbr.27.43.t1	3.667630604	3.60711553	5.732700652
gbr.457.8.t1_gbr.457.9.t1	2.069076961	1.649976845	4.491277944
gbr.199.24.t1	20.88301146	18.3656152	28.51610386
gbr.324.16.t1	14.8568976	18.76736483	25.18801549
gbr.39.28.t1	14.63493404	13.24123485	14.88040737
gbr.86.7.t1	0.493600751	0	0.158256659
gbr.241.15.t1_gbr.241.16.t1	13.09744856	12.90187918	17.98558331
gbr.476.10.t1	6.515256257	40.23049719	17.82761325
gbr.27.55.t1	6161.741504	6847.449107	13880.46335
gbr.342.7.t1	11.59311785	20.90799799	8.517908969
gbr.411.1.t1	2.740096662	4.014022393	6.874281682
gbr.50.45.t1	199.1552009	218.5775844	337.228172
gbr.70.63.t1	3.933237308	4.656474319	5.221039359
gbr.17.35.t1	3.7072949	4.130950326	7.204062301
gbr.58.97.t1	5.056936059	5.178763044	5.366684002
gbr.39.70.t1	7.829111556	9.477296362	10.31451298
gbr.8.90.t1	0.643036935	1.246894564	2.413797869
gbr.157.34.t1	1.004764762	0.974655799	2.887149749
gbr.6.228.t1	5.605732906	8.788405904	11.38200304
gbr.330.9.t1	4.65253918	4.271083711	7.134893867
gbr.72.30.t1	8.932728011	8.853254978	12.78776779
gbr.226.3.t1	11.3680358	11.84770502	19.78942381
gbr.47.67.t1	2.282145643	3.562570596	4.649223418
gbr.81.75.t1	5.816723289	3.96017494	4.211492842
gbr.110.82.t1	37.67553479	32.54155002	49.68788082
gbr.284.23.t1	4.490297453	8.987383463	9.633349098
gbr.73.54.t1	5.023074499	4.73689532	4.903238809
gbr.302.18.t1	15.7935744	17.15839593	5.127193966
gbr.405.13.t1	378.6453339	965.1235167	2476.931055
gbr.45.49.t1	4.642280772	5.554624927	9.891953075
gbr.167.19.t1	15.32504797	15.77137037	17.11373897
gbr.130.45.t1	52.78974396	47.84625537	63.16566801
gbr.6.159.t1	8.422461068	13.13056932	17.06388293
gbr.409.1.t1	5.201736433	5.128637608	8.964085271
gbr.84.4.t1	6.161217041	3.433872469	14.64278416
gbr.172.41.t1	21.97716634	16.85727825	33.03868646
gbr.59.34.t1	27.39296812	22.19587096	36.51441525
gbr.108.17.t1	50.25973399	49.87349926	65.8295081
gbr.3.13.t1	29.65810584	28.04462008	37.10434987
gbr.360.11.t1	3.915020915	4.888443963	5.030860536
gbr.3.85.t1	11.62679026	13.22401148	22.41330198
gbr.32.56.t1	94.69091338	92.25824985	125.9110608
gbr.211.13.t1	3.216555729	2.055177158	3.713240476
gbr.270.3.t1	74.48833315	75.63129755	62.04816025
gbr.17.63.t1	208.8769744	184.0396422	276.9370109
gbr.343.15.t1	0.684172332	0.331262995	1.305850394
gbr.142.65.t1	3.494296374	5.734201077	7.610625995
gbr.488.1.t1	3.72202507	14.45697049	14.10353582
gbr.136.37.t1	1.188749388	2.047389697	3.041967083
gbr.105.28.t1_gbr.105.26.t1	14.83285395	15.75641499	23.45146155
gbr.41.15.t1	1.977363847	2.81372585	6.301375925
gbr.43.3.t1	12.12653161	11.00355806	17.14846483
gbr.224.3.t1_gbr.224.5.t1	1.655068784	1.892238031	3.073984814
gbr.243.7.t1	4.249713976	5.174038418	4.969133287
gbr.345.3.t1	10.95860315	18.11290501	23.24825453
gbr.478.5.t1	3.224670455	8.293964978	3.434662271
gbr.5.31.t1	2.282581762	3.560173306	3.80921412
gbr.309.23.t1	5.287501082	14.63151426	10.47845054
gbr.56.17.t1	15.8337062	19.3291146	19.13569049
gbr.10.30.t1	1.533137122	3.422757015	2.977531982
gbr.5.102.t1	263.541784	211.3540387	327.6943931
gbr.137.24.t1	57.76757497	48.77175015	78.46733257
gbr.102.3.t1	2.584259356	3.401517343	6.037120823
gbr.105.37.t1	2.431680454	3.705541069	3.039174456
gbr.58.50.t1	7.723594161	21.13402933	23.04634201
gbr.830.1.t1	3.245199805	5.773758645	7.069864684
gbr.53.32.t1	12.5711051	18.42011672	15.76678907
gbr.31.79.t1	4.188892258	6.469962926	5.951968853
gbr.37.84.t1	4.911216957	12.21013485	12.01572933
gbr.2.9.t1	7.282993109	9.314624533	12.27878636
gbr.47.44.t1	74.58357307	50.64549561	126.9195939
gbr.75.83.t1	5.054465201	6.271609406	7.152794597
gbr.141.31.t1	7.019352815	9.288555496	6.65530716
gbr.108.21.t1_gbr.108.19.t1	4.012948658	4.438034092	6.432960844
gbr.112.9.t1	16.95339634	21.76040068	23.90806851
gbr.21.63.t1	13.30679212	9.658225277	14.34253514
gbr.350.22.t1	6.657086317	5.709536359	11.89500438
gbr.174.23.t1	12.21953224	16.06203149	15.06008135
gbr.6.31.t1_gbr.6.33.t1_gbr.6.28.t1	12.56988957	31.39967072	16.52903225
gbr.7.47.t1	29.20190359	42.41183998	44.62720766
gbr.101.9.t1	1.746786229	1.755181833	4.194260897
gbr.72.72.t1	9.798696076	11.21452679	10.96073184
gbr.51.11.t1	2.263210478	18.74157052	5.414240366
gbr.63.51.t1_gbr.63.52.t1	8.294383485	7.865747474	11.24086386
gbr.451.3.t1	5.445686556	9.538588946	8.978988794
gbr.489.4.t1	1.097023485	1.82438441	1.922228435
gbr.89.37.t1	1.239249659	2.095794472	4.028218272
gbr.127.25.t1	7.293162245	7.562828168	12.25369402
gbr.2.239.t1	7.147613071	8.364870437	13.65323533
gbr.139.28.t1	0.386884645	0.418151346	0.394037136
gbr.37.104.t1	11.91400572	18.63393112	26.14762894
gbr.262.4.t1	3.02972376	4.467195905	4.162965383
gbr.4.15.t1	1.379029925	1.436351461	2.721012933
gbr.208.46.t1	3.301515129	4.138650743	4.454131229
gbr.442.14.t1	0.842650271	0.444963888	1.059909403
gbr.71.18.t1	2.271938996	1.896528133	4.1588959
gbr.221.49.t1	4.837959583	35.51270035	7.572122778
gbr.221.83.t1	5.164489101	4.683459629	9.865197588
gbr.139.84.t1	12.16711769	12.19596555	18.01358892
gbr.123.1.t1	20.08691984	21.91446842	37.92533723
gbr.412.2.t1	2.046911825	2.355388883	3.487812733
gbr.24.3.t1	7.308741083	5.753430144	14.1996061
gbr.162.15.t1	7.724387688	7.804026056	10.58115975
gbr.488.18.t1	3.98825719	3.801496394	5.079691085
gbr.230.9.t1	17.37687471	20.6203141	24.59562787
gbr.5.4.t1	13.2802876	13.51848667	27.39045826
gbr.40.16.t1	4.041722836	5.243363255	7.868971831
gbr.8.23.t1	5.510882759	7.49542707	5.401338489
gbr.126.32.t1	4.230613139	4.576638626	5.815340881
gbr.130.1.t1	107.4000694	92.21431685	93.70275842
gbr.50.5.t1	1.710060459	1.730258419	2.469477624
gbr.512.18.t1	3.005233795	3.493313578	5.677843796
gbr.53.29.t1_gbr.53.30.t1	14.05022586	16.77558179	19.16545149
gbr.23.57.t1	3.881820368	3.99357288	6.142268344
gbr.4.28.t1_gbr.4.27.t1	5.43215143	6.473896646	10.07702306
gbr.163.49.t1	6.180926699	6.338886511	6.694239767
gbr.35.50.t1	13.27889398	8.057763644	17.92475392
gbr.58.64.t1	68.66083563	58.58915104	71.1833249
gbr.94.50.t1	118.8450581	131.6362873	121.9839702
gbr.194.38.t1	1.168426877	1.818542197	2.844475281
gbr.30.15.t1	1.58499273	2.186562913	1.484050468
gbr.696.4.t1	25.36734676	69.69876596	151.1001362
gbr.176.12.t1_gbr.176.13.t1	6.080160469	5.585917005	12.35899155
gbr.14.116.t1	1450.459384	1864.150686	1031.257529
gbr.149.12.t1	2.076412943	2.055238735	4.324979658
gbr.291.1.t1	48.88674287	42.44688852	47.13954026
gbr.515.6.t1	8.202276469	2.896057361	11.65485016
gbr.64.89.t1_gbr.64.88.t1	11.26058905	13.36372962	13.44685793
gbr.33.32.t1	28.51093305	30.04614638	33.08854306
gbr.134.38.t1	44.53221052	46.30707316	60.17523438
gbr.62.31.t1	3.637344518	3.384770706	3.879081444
gbr.513.23.t1	8.022790917	10.60392772	17.07963676
gbr.8.72.t1	19.41403816	16.82496855	24.01080292
gbr.595.5.t1	11.83916749	12.8988852	15.05476279
gbr.2.126.t1	1.764537158	1.040718905	3.061995553
gbr.31.52.t1	3.969662862	8.991550878	6.413697271
gbr.147.33.t1	6.098485693	6.995152216	7.110729021
gbr.35.104.t1	46.41988678	52.33036619	55.52378463
gbr.149.27.t1	5.151001451	6.17705937	6.141793797
gbr.19.195.t1	26.74425437	23.38969515	48.12730738
gbr.304.13.t1	1.929823078	2.482060501	1.578840899
gbr.254.2.t1	13.67814751	18.42138386	28.51358675
gbr.52.71.t1_gbr.52.72.t1	12.80020419	12.56807297	14.90791366
gbr.119.25.t1	253.4726321	192.5375806	274.9941169
gbr.108.26.t1_gbr.108.27.t1	11.65936679	11.73583118	18.44332269
gbr.7.84.t1	49.75625568	44.3065729	70.66312858
gbr.132.7.t1_gbr.132.8.t1	6.680642588	6.094172916	8.924930528
gbr.29.59.t1	2.896296239	2.359692645	5.99700393
gbr.480.11.t1	21.18196627	45.06166821	76.80218392
gbr.262.3.t1	4.733121931	4.820775617	5.258680301
gbr.114.3.t1	5.5496034	7.161810634	14.79568826
gbr.76.113.t1	6.052245385	3.847103579	8.920404355
gbr.111.14.t1_gbr.111.16.t1	14.14132136	12.24237723	13.81992615
gbr.232.16.t1	3.291592182	3.098462417	5.851098859
gbr.364.19.t1_gbr.364.18.t1	0.255549982	0.10514726	0.131010779
gbr.55.67.t1	4.54310209	6.529874884	10.0410415
gbr.111.57.t1	2.548898057	2.727287295	3.733637839
gbr.414.8.t1	2.194710966	2.603183716	4.267464205
gbr.151.61.t1	29.02349922	25.36569522	25.82056213
gbr.98.2.t1	0.818446391	0.351624801	0.566630343
gbr.254.20.t1	0.92932743	1.957589849	1.240453425
gbr.322.10.t1	2.834847855	3.789261403	4.207896552
gbr.37.122.t1	31.33474239	39.24472857	59.90512103
gbr.71.15.t1	229.718777	273.5962554	387.0475352
gbr.75.33.t1	56.11216902	40.34706886	81.9227262
gbr.84.14.t1	8.402253954	8.396915583	15.92102521
gbr.405.4.t1	1.885224319	3.567945254	1.877933024
gbr.151.54.t1	26.76483964	25.59532183	24.19180141
gbr.203.25.t1	5.002668653	5.141562254	8.597679797
gbr.39.22.t1	2.037234299	2.018778681	2.311739197
gbr.42.2.t1	5.704927149	6.11109298	11.25161062
gbr.75.41.t1	2.400530215	0.742255421	3.208228973
gbr.113.11.t1	47.54806125	41.56545286	73.7392838
gbr.420.17.t1	33.9232862	49.50276408	46.27534915
gbr.38.52.t1_gbr.38.51.t1	22.09362603	44.43415444	32.31950231
gbr.59.5.t1	95.72385005	82.95175991	97.06857272
gbr.89.34.t1	24.46027696	23.66303121	30.7667838
gbr.696.5.t1	6.330782902	7.923156424	38.44182787
gbr.15.3.t1	2.092262159	4.49260807	3.342808166
gbr.356.15.t1	49.06608874	48.62008623	72.22045431
gbr.40.121.t1	7.956938955	9.98122711	15.51996546
gbr.5.112.t1	1.906071077	1.868862464	1.897940238
gbr.232.33.t1	0.694986645	0.16340048	1.262303875
gbr.385.8.t1	48.69592445	47.56984339	79.13511781
gbr.151.85.t1	3.416049486	5.622647943	5.869698596
gbr.71.21.t1	4.004511788	4.292053142	7.755335131
gbr.85.11.t1_gbr.85.12.t1	24.93187326	25.16193349	30.84024746
gbr.139.37.t1	4.122678332	13.60095496	8.648054209
gbr.1.11.t1	33.77949459	31.2847977	37.30955377
gbr.123.2.t1	14.38750868	18.11323485	20.12071028
gbr.33.81.t1	597.3355982	450.7654178	275.7450303
gbr.98.63.t1	6.249636122	9.132018394	7.807915046
gbr.108.30.t1	36.58054578	30.83004498	34.8659347
gbr.27.54.t1	27.02810423	20.0949194	44.01654893
gbr.49.42.t1	3.129859994	4.463443421	4.349433378
gbr.434.10.t1	15.10751903	16.83430943	28.43323928
gbr.323.15.t1	22.74892848	16.81324374	36.06018238
gbr.5.92.t1	82.57029582	61.45592704	84.86010761
gbr.8.46.t1	43.17006583	42.29369869	57.40124073
gbr.226.18.t1	19.21180163	22.88557285	37.36441083
gbr.72.77.t1	7.22581219	7.923512802	8.008042753
gbr.2.183.t1	0.960559201	1.91372053	0.219158106
gbr.1.177.t1	180.6357179	278.2291028	101.6271785
gbr.1.62.t1	2.300307019	2.843109644	7.547501344
gbr.174.34.t1	44.27365481	43.08597694	41.60823023
gbr.30.8.t1	25.1986382	23.34439809	28.72985147
gbr.182.47.t1	2.988983925	2.359749043	3.58117042
gbr.178.15.t1	3.669522342	4.956179613	3.362219971
gbr.24.54.t1	25.23927058	35.42489184	51.63052193
gbr.175.19.t1	3.469970679	3.343227005	4.371142769
gbr.468.32.t1	0.837513528	0	2.073069039
gbr.245.8.t1	4.715843207	3.792171859	6.625021902
gbr.249.27.t1	15.44672144	15.80690418	16.58417084
gbr.24.37.t1	0.761585565	1.98317159	2.658990446
gbr.279.25.t1	1.127874366	2.436231065	2.275704014
gbr.108.31.t1	39.57792458	37.8844275	41.49083588
gbr.17.96.t1	8.214582616	20.02026636	11.10513392
gbr.225.54.t1	18.78167933	33.50900609	4.196572861
gbr.26.51.t1	24.63040578	22.40252678	29.11224639
gbr.149.25.t1_gbr.149.22.t1	4.176558191	4.793445478	5.376954986
gbr.723.2.t1	35.0526148	40.25447888	15.72007208
gbr.19.23.t1	2.205384037	1.982518692	3.496712968
gbr.530.10.t1	1.419381764	2.118124126	2.462720818
gbr.58.92.t1	96.75860618	98.23272172	89.3542752
gbr.107.2.t1	0.771482321	3.198383575	1.626621227
gbr.204.31.t1	8.533182412	10.32845398	14.49609485
gbr.24.1.t1	15.95601879	16.84928461	24.32699789
gbr.372.11.t1	6.20676066	8.631515092	16.0454061
gbr.80.39.t1	55.7532701	68.07291977	110.4342269
gbr.222.13.t1	26.67508798	27.62096604	29.08229932
gbr.78.15.t1	3.844936435	1.239403773	1.651121646
gbr.109.29.t1	32.76077196	25.6643774	38.53346248
gbr.142.34.t1	2.150652975	1.258096729	6.327512278
gbr.143.31.t1	77.67090753	84.97881908	93.56611524
gbr.104.49.t1	10.59069956	15.68282853	18.2743705
gbr.129.19.t1	8.865003016	4.624742497	8.776785029
gbr.485.17.t1	3.381359185	3.215556652	6.05349174
gbr.40.139.t1_gbr.40.140.t1	3.505249751	2.439582396	4.296914183
gbr.450.8.t1	0.023916723	0.458482699	0.341671394
gbr.11.122.t1	156.3281123	163.8839045	169.4196982
gbr.105.1.t1	70.35745082	76.89537523	103.5011842
gbr.235.16.t1	4.002454491	4.359026506	8.924134551
gbr.3.102.t1	11.43678335	14.94837377	20.84965919
gbr.55.7.t1	6.260555648	6.623661575	14.23492565
gbr.221.35.t1	2.743228075	2.777371902	3.557951379
gbr.133.29.t1	3.566920678	6.188922996	6.855212946
gbr.226.20.t1	3.279874697	3.307785786	4.207461876
gbr.19.165.t1	133.9322536	183.9071316	151.0997623
gbr.2168.1.t1	5.084542223	12.55109487	9.108255959
gbr.31.57.t1_gbr.31.58.t1	30.31536109	18.29243969	26.30976983
gbr.38.85.t1	92.16190842	93.62350657	86.43625223
gbr.11.114.t1	15.50956133	20.85418407	31.46245634
gbr.85.22.t1	29.46319931	160.7235793	100.2330085
gbr.177.24.t1	0.629961091	1.116706367	1.622853659
gbr.512.14.t1	14.89987898	7.774270614	26.18662919
gbr.142.24.t1	41.12286975	35.72664296	43.4219866
gbr.44.87.t1	2.792052031	2.641338853	5.705869199
gbr.412.14.t1	9.308987565	12.50124227	15.05492929
gbr.400.7.t1_gbr.400.8.t1	17.25013738	20.47600125	29.06361402
gbr.58.43.t1	84.24907444	104.2115734	70.00482439
gbr.1669.1.t1	449.6543785	1023.784975	3052.033118
gbr.77.25.t1	8.365037507	6.634894883	14.84087557
gbr.245.11.t1	6.208125366	7.568731291	12.04876443
gbr.112.6.t1	1.711472312	4.250886775	3.841503612
gbr.81.156.t1	4.087737609	4.391450467	5.047387866
gbr.5.5.t1	12.71625261	15.85329086	36.09213665
gbr.396.25.t1	12.55816629	7.884055452	8.09163163
gbr.81.62.t1	82.07084368	84.53735826	110.3967018
gbr.56.80.t1	1.826319749	4.719811384	5.667049953
gbr.39.51.t1	10.09869538	13.71280408	15.0089291
gbr.245.6.t1	3.178539815	2.715033122	3.36206595
gbr.317.7.t1	1.071350498	3.027187835	6.105612006
gbr.120.33.t1	12.15622321	13.24452446	12.51593905
gbr.5.36.t1	15.2578249	13.80999445	34.13042772
gbr.134.21.t1	68.96874324	74.10858249	46.75470843
gbr.225.14.t1	26.76826141	23.02505438	26.57064346
gbr.55.75.t1	50.92136462	51.76801653	41.3998514
gbr.164.30.t1	9.087040552	13.52787491	19.87550878
gbr.203.3.t1	233.7307167	191.1346927	287.6580835
gbr.4.97.t1	3.484146432	3.021246183	5.765711963
gbr.304.5.t1	7.214847847	6.033689439	13.69592319
gbr.568.1.t1	7.359717329	6.795866585	16.06862166
gbr.182.30.t1	7.132456985	9.034818129	13.79097002
gbr.18.13.t1	22.30477537	19.87195304	27.83781515
gbr.412.18.t1	2.642733487	3.471250867	4.846135529
gbr.2.71.t1	2.33574289	2.785343269	6.977079577
gbr.75.49.t1	3.09371046	6.495688708	9.688396819
gbr.479.1.t1	1.958181161	2.889518017	3.250337929
gbr.27.49.t1	3.642894673	1.507694432	2.865069213
gbr.46.61.t1	2.140739647	1.661043041	1.825870827
gbr.216.17.t1	1.125125677	2.025485488	1.090028275
gbr.549.5.t1	1.338224016	1.30579541	2.257429447
gbr.232.22.t1	11.14164698	15.64055897	13.76048065
gbr.84.52.t1	3.059010371	8.694588162	6.779369233
gbr.79.31.t1	2.043815188	3.031005199	3.843491012
gbr.34.59.t1	92.7397209	94.92831823	79.00966052
gbr.24.92.t1	2.178141404	3.199477998	2.461993934
gbr.99.43.t1	7.811321002	7.915040686	5.00821229
gbr.56.62.t1	3.632375782	4.433775452	7.048415343
gbr.856.6.t1	1.931267494	8.8782069	5.805328063
gbr.2.159.t1	8.329369374	8.423163853	18.24940769
gbr.35.82.t1	22.60617378	27.28803416	32.44060536
gbr.10.17.t1	5.908525229	6.414965237	7.468429305
gbr.93.24.t1	13.20005516	14.3188784	19.50016779
gbr.354.6.t1	10.64129743	10.40137849	12.35279586
gbr.9.88.t1	7.115419987	5.896522241	11.59318258
gbr.2.67.t1	8.148764735	12.03223835	16.84096363
gbr.318.57.t1	7.493867208	5.654911358	7.302052278
gbr.107.29.t1	1.385668163	3.085318965	2.69989736
gbr.145.19.t1	0.440422952	0.783334433	1.649953134
gbr.310.1.t1	50.32786777	75.53004787	136.7744444
gbr.12.76.t1	5.152468055	5.882369602	10.35600583
gbr.221.100.t1	1.213389068	0.096837838	1.030284738
gbr.41.27.t1	14.30847073	14.20776288	16.59452725
gbr.7.53.t1	34.42940927	36.1013468	35.09631803
gbr.2.198.t1	4.776256731	4.259518387	6.984991657
gbr.291.7.t1	18.2399497	13.61884808	17.74742521
gbr.59.7.t1	213.8120961	257.1152098	346.9812543
gbr.478.2.t1	2.927691733	7.3642378	7.232229646
gbr.6.57.t1	120.8654886	102.9866982	169.9119569
gbr.90.56.t1	161.9802339	167.4881371	140.8095383
gbr.265.11.t1	34.45452864	30.34363578	37.34926732
gbr.65.61.t1	5.065717846	4.703956329	8.064505975
gbr.498.9.t1	0.444397504	0.471043662	0.212697543
gbr.253.12.t1	1.355551832	1.5703785	1.508408942
gbr.306.8.t1	4.209619884	6.276068051	5.651747739
gbr.221.84.t1	20.14852091	27.57050238	25.45177676
gbr.74.9.t1	10.1942762	10.3599919	14.40950748
gbr.162.26.t1	1.734598311	2.19745056	2.534363619
gbr.113.23.t1_gbr.113.24.t1	16.98915392	21.45400275	17.78999731
gbr.44.4.t1	2.164196343	2.831319838	4.770502401
gbr.174.41.t1_gbr.174.42.t1	3.022888924	3.655182628	6.322331009
gbr.65.37.t1	8.207623604	7.245283905	12.06549349
gbr.5.60.t1	1.510068982	2.979772664	5.170898853
gbr.93.4.t1	1.099443934	1.796886155	3.595878943
gbr.153.10.t1	53.67614131	49.56954262	74.45386046
gbr.350.32.t1	7.189712046	11.10221123	0.664027893
gbr.72.116.t1	12.85338003	10.94275739	25.24585403
