Sample:	RNf	RNm	RNw
gbr.58.220.t1	7.569243768	3.268993526	0.870817847
gbr.257.19.t1	19.05659567	31.99845927	4.069701663
gbr.41.74.t1	1.304934903	2.173086109	0.226922966
gbr.120.44.t1	3.478752065	5.378015011	1.493462477
gbr.196.10.t1	94.39881476	82.26335372	56.0072607
gbr.314.25.t1	1111.13555	658.0117227	165.9756692
gbr.525.11.t1	1.844567693	3.772372778	0.144162146
gbr.334.11.t1	17.15393542	23.10045771	7.150980055
gbr.134.4.t1	1.936775379	2.276654341	0.38655282
gbr.90.139.t1	61.33922767	42.07111941	24.56484773
gbr.254.25.t1	11140.10116	6093.691233	1891.313127
gbr.88.49.t1	8.986164136	13.56927728	2.510776843
gbr.415.14.t1	4.827815404	7.693678917	1.616133015
gbr.80.4.t1	21.4427348	26.09748093	9.528011281
gbr.1.211.t1	13.70461837	13.67817482	2.050201115
gbr.47.62.t1	22.59415039	20.49599794	5.70038438
gbr.480.9.t1	411.8909673	506.0538405	3.11051494
gbr.202.18.t1	11.12152732	13.70769757	4.994508882
gbr.58.114.t1	7.37272992	6.041307461	0.315249419
gbr.129.29.t1	19.24567571	26.89459246	2.927236332
gbr.17.79.t1	1.41366491	4.566949859	0
gbr.19.1.t1	33.64267558	30.01334146	15.99243078
gbr.3.68.t1	20.56562544	22.63605357	2.411047046
gbr.1.39.t1	1.997644676	2.340493823	0.273920509
gbr.361.2.t1	2.074293967	1.395010317	0.024007102
gbr.14.126.t1	3.25027023	2.901693222	0.163904557
gbr.81.106.t1	1.45556508	1.495658091	0.219161318
gbr.117.19.t1	5.655235767	6.694507004	0.922256055
gbr.51.54.t1_gbr.51.55.t1	69.50218472	69.64894668	20.78089397
gbr.61.41.t1	6.171002336	7.203382466	1.950312614
gbr.149.29.t1	11.48666938	11.91488402	0.332535067
gbr.91.20.t1	100.5511487	135.3470597	12.93239701
gbr.4.59.t1	2.623138208	1.08303093	0.906129825
gbr.103.3.t1	3.974044322	4.148862364	0.704045595
gbr.22.4.t1	10.38706644	11.48221797	2.467085979
gbr.201.13.t1	20.31076818	16.47177182	10.65273399
gbr.13.48.t1	9.643843962	3.962258624	3.142233327
gbr.185.15.t1	83.33380608	78.91318849	66.38288707
gbr.430.9.t1	6.68663225	15.33189767	1.122554834
gbr.47.31.t1_gbr.47.32.t1	629.5200987	703.4009305	219.961142
gbr.44.99.t1	1.046249819	1.717441489	0.596003427
gbr.62.37.t1	3.557002002	5.608209083	0.770837177
gbr.319.22.t1	8.482437693	12.85841774	1.645326448
gbr.41.89.t1	8.710402503	9.2376672	4.115250865
gbr.312.6.t1	12.23787093	17.69422639	1.011335886
gbr.99.33.t1	96.59736899	80.68377959	14.4340741
gbr.271.3.t1	2.672714475	4.838247786	0.861509727
gbr.331.4.t1	2.204632971	1.599837989	0.268846814
gbr.161.40.t1_gbr.161.41.t1	5.705089277	7.258463023	1.272616618
gbr.7.18.t1	13.28583104	16.84066457	4.222143218
gbr.225.33.t1	5.712803556	10.04084355	0.613748999
gbr.25.235.t1	0.959041148	4.098366319	0.132620184
gbr.59.75.t1	21.76224823	33.97484242	1.114810987
gbr.80.50.t1	20.51654132	16.71352484	39.99937843
gbr.154.27.t1	512.2064307	630.9025793	110.8052431
gbr.20.104.t1	4.374327187	5.799484512	0.606095636
gbr.202.10.t1	4.136882008	6.06507386	1.09890884
gbr.140.33.t1	0.453499418	0.943870797	0.137118416
gbr.72.137.t1	1.66064145	0.681037961	0.292418926
gbr.205.2.t1	4.087009382	5.086532864	1.723110457
gbr.224.11.t1	49.50964973	30.41087845	16.53181965
gbr.85.17.t1	3.13830492	1.801122232	0.551009949
gbr.375.4.t1	10.47705377	21.85950253	1.031723172
gbr.6.113.t1	6.60197757	5.537899172	2.161476538
gbr.25.88.t1	247.7320838	326.1898677	75.10929772
gbr.353.5.t1_gbr.353.6.t1	19.26677618	25.77393738	6.437639873
gbr.189.24.t1	11.87825762	14.62209824	2.761718204
gbr.1.156.t1	1.551271172	1.665087054	0.486139807
gbr.118.4.t1	2.120351781	3.252607022	0.49465074
gbr.296.24.t1	1.692842765	3.233160962	0.173961794
gbr.217.3.t1	4.534194405	4.125942491	0.996373095
gbr.390.6.t1	1.908524427	1.750840071	0.416608585
gbr.46.26.t1	43.78053088	50.76157869	18.29644874
gbr.91.9.t1	9.773757895	8.779215337	1.769875805
gbr.477.4.t1	20.09179303	19.91208519	8.938540123
gbr.224.15.t1	35.98896673	43.51006292	19.28249641
gbr.41.45.t1	37.01269424	37.56018138	10.24862226
gbr.35.20.t1	14.61161977	17.00101069	2.05038429
gbr.72.22.t1	118.6257808	127.4843601	77.44410318
gbr.11.70.t1	132.6723089	147.0327774	73.04271583
gbr.64.39.t1	12.24908404	22.17430588	3.424545951
gbr.183.32.t1	1.726728866	1.140660488	0.12329042
gbr.30.47.t1	8.908020178	10.28588213	0.713339675
gbr.229.22.t1	46.80597355	63.82698266	17.32261031
gbr.567.9.t1	6.5093184	7.720294081	1.421791988
gbr.47.7.t1	66.94483422	32.40795505	4.888530133
gbr.49.55.t1	1.670949307	1.466359097	0.815824026
gbr.38.2.t1	27.45512267	24.18786565	22.19648932
gbr.52.25.t1	11.43775211	10.2759356	6.721703255
gbr.276.10.t1	9.76322826	7.451742135	0.554703304
gbr.77.21.t1	2.714039041	7.167500269	0.660814652
gbr.71.8.t1	24.77554308	30.50360318	7.415586741
gbr.2.6.t1	16.03508072	20.43087118	3.33853496
gbr.38.58.t1	333.1806737	391.3322761	174.1443389
gbr.383.8.t1	3662.054253	3608.383	1577.905141
gbr.50.95.t1	252.8437749	270.7895257	79.4801453
gbr.11.186.t1	41.50404944	32.37390196	16.90400499
gbr.242.30.t1	4.498545934	5.716510338	2.266014197
gbr.31.28.t1	2.980883308	3.881119082	1.023293694
gbr.125.10.t1	4.087732031	4.570501729	0.588297555
gbr.81.80.t1	62.20843926	78.2830728	13.68760157
gbr.125.6.t1	8.902801988	13.51938363	0.423020406
gbr.233.4.t1	1.190172952	1.82494408	0.234869541
gbr.236.22.t1	3.194681667	0.359393931	0.57383846
gbr.97.67.t1	5.020735342	5.754913095	0.762273411
gbr.57.22.t1	37.78205268	20.1763374	10.8623505
gbr.87.36.t1	1.293368155	4.562103963	0.616398553
gbr.58.143.t1	3.156635896	5.644222604	0.443211576
gbr.211.25.t1	20.30199217	26.42975595	7.156303132
gbr.128.20.t1	87.33040567	64.01150481	50.08948581
gbr.208.39.t1	5.335483903	6.306893677	2.4022052
gbr.49.36.t1	1.752343542	1.336442206	0.146951672
gbr.7.113.t1_gbr.7.114.t1	96.72819663	114.0665285	39.33569506
gbr.198.14.t1	8.319921914	9.633591359	2.213374581
gbr.23.64.t1	18.89969221	17.96504807	2.554212413
gbr.123.14.t1	4.839063757	4.136326248	0.423015167
gbr.188.16.t1	95.56774539	92.54435047	4.709998448
gbr.115.7.t1	1.159968344	0.71022058	0.213304518
gbr.85.21.t1	237.5180633	138.246973	33.67986568
gbr.35.97.t1	10.0524384	12.18944681	4.518919332
gbr.456.1.t1	1.817716991	2.678661947	0.928597623
gbr.58.20.t1	7.571426751	8.711762394	4.695439558
gbr.208.28.t1	2.728174434	2.176389185	0.44901836
gbr.60.64.t1	2.039560126	3.863117579	0.787938349
gbr.540.1.t1	7.048824676	6.874320042	3.687104601
gbr.76.84.t1	7.445118108	6.673205485	1.181932654
