Sample:	TFf	TFm	TFw
gbr.90.40.t1	328.384417	178.9182531	135.0986827
gbr.239.23.t1	5.376075831	5.664591419	3.288627252
gbr.340.13.t1	0.690928925	0.593901438	0.489316913
gbr.157.28.t1	7.140543544	6.230973118	2.832068327
gbr.23.8.t1	688.6962154	476.2260777	176.797918
gbr.271.11.t1	6.439229984	4.735534923	2.972943248
gbr.24.26.t1	4.468906555	2.688420467	0.910982152
gbr.896.2.t1	563.4929209	545.0550234	359.7958289
gbr.391.15.t1	11.36961848	6.776822686	1.930154166
gbr.83.29.t1	9.693565662	7.766893715	5.928681149
gbr.106.41.t1	13.41385345	8.051141646	0.054619871
gbr.221.74.t1	1.860073609	1.040886744	1.954533616
gbr.319.26.t1	12.37909659	11.42752902	8.301751737
gbr.110.6.t1	10.86253074	7.53054567	1.338909397
gbr.265.24.t1	795.8857781	508.1520301	458.3848873
gbr.1.189.t1	7.260025449	9.107101606	4.84311952
gbr.25.124.t1	88.89708071	38.1559097	19.53733608
gbr.157.8.t1	153.0407716	121.1783059	86.28978869
gbr.29.32.t1	3.89626057	2.753506535	2.418066053
gbr.142.75.t1	15.72333365	8.950184902	3.709590909
gbr.490.1.t1_gbr.490.3.t1	2.17540658	1.730403283	0.911904111
gbr.335.6.t1	283.6056717	290.1019845	177.7893125
gbr.98.20.t1	5.211091839	5.1721135	3.72078538
gbr.422.16.t1	17.70710704	15.14827933	9.474301783
gbr.296.20.t1	8.128794927	6.895440279	7.219611871
gbr.66.34.t1	7.083621245	6.069335902	2.458909715
gbr.120.36.t1	4.461704672	2.724039781	1.415473448
gbr.180.28.t1	2.265774905	1.931782126	0.943816982
gbr.24.23.t1	1.261026061	1.714365616	1.010591871
gbr.285.1.t1	8.476582754	7.449872175	4.571016217
gbr.17.134.t1	34.68498145	25.15328746	34.72483348
gbr.37.40.t1	0.908946859	0.764085418	0.909368772
gbr.157.46.t1	74.99724522	53.4252954	38.5141734
gbr.169.21.t1	64.85143177	55.38313487	25.42683043
gbr.272.18.t1	43.27181134	45.33032679	35.02767703
gbr.142.42.t1	745.3439247	581.7000502	137.1202047
gbr.232.1.t1	9.486993006	8.902560821	5.99727749
gbr.271.27.t1	3.37860402	3.210686928	0.444432799
gbr.321.5.t1	2.478685776	2.022981731	1.438481007
gbr.185.26.t1	19.04041942	17.68128095	12.04981124
gbr.28.52.t1	19.70923773	17.58551069	8.304358834
gbr.237.23.t1	2.447008517	1.473818725	1.429751269
gbr.76.36.t1	11.85964687	11.92761161	4.715746788
gbr.128.47.t1	13.79272114	3.644053094	2.959485284
gbr.58.104.t1	107.7881981	70.62463651	18.20515004
gbr.154.22.t1	399.0832464	363.0097823	346.8393096
gbr.4.26.t1	2.09177656	2.046956888	1.87912933
gbr.10.104.t1	6.626446367	4.341597694	5.150685185
gbr.658.2.t1	21.46464952	7.108558785	12.90171702
gbr.246.10.t1	1.747541574	1.383830141	1.365353251
gbr.28.66.t1	37.28234718	26.50938879	15.14490935
gbr.567.17.t1	6.898976918	7.131318871	3.995025462
gbr.14.136.t1	1.254716886	0.894741563	0.647264922
gbr.55.62.t1_gbr.55.63.t1	9.320974914	7.445403798	7.377843692
gbr.37.9.t1	6.01915086	5.788934548	3.888334124
gbr.60.74.t1	6.468498069	4.462478831	3.494110434
gbr.44.19.t1	6.447159786	2.993603933	3.176069413
gbr.71.22.t1	2.027286896	1.270931733	1.175288784
gbr.9.4.t1	6.160506646	5.059661178	3.038919577
gbr.43.60.t1	7.781062928	6.062209394	6.691793813
gbr.142.68.t1	246.7381904	163.889347	121.0247738
gbr.76.66.t1	2.469489331	3.536708315	0.567514906
gbr.11.115.t1	342.5575431	305.6685508	151.0254264
gbr.10.31.t1	2.179626685	1.531368311	1.062385951
gbr.358.28.t1	4.015430654	3.484924216	2.778554828
gbr.173.26.t1	2.752189841	3.698347927	0.939162849
gbr.279.1.t1	1.420870759	1.465781488	0.219401588
gbr.289.13.t1	36.44767296	44.38639975	16.45040713
gbr.13.26.t1	5.807443351	7.04413398	2.19291346
gbr.58.223.t1	2.245894805	1.46897202	0.707806386
gbr.131.23.t1	2.450319339	1.988423938	0.934781841
gbr.10.1.t1	26.00957479	21.42028422	12.75173851
gbr.12.68.t1	6.321702024	7.115254932	5.329144398
gbr.3.115.t1	37.66277862	28.07708164	15.33326508
gbr.2.104.t1	56.81988642	58.47756531	47.2856831
gbr.252.25.t1_gbr.252.26.t1	5.510538178	4.252394808	2.56498717
gbr.37.81.t1	3.862245323	3.814761996	1.567716485
gbr.90.146.t1	86.70578458	80.19961119	37.13134539
gbr.560.3.t1	5.880874062	3.8283973	2.407768303
gbr.4.43.t1	8.785552543	6.64450392	4.51253561
gbr.6.197.t1	8.438730265	6.032815053	4.715686474
gbr.118.10.t1	17.88350188	16.27352402	7.759273949
gbr.790.1.t1	4.108870059	1.37183466	0.621975767
gbr.81.135.t1	4.078648821	2.305831014	2.719970133
gbr.347.28.t1	3.566675066	4.073768798	1.298129461
gbr.164.5.t1	3.068135919	2.270307182	1.19019898
gbr.200.18.t1	1.431336613	1.304727154	0.539307979
gbr.233.18.t1	14.20921934	11.59731734	7.387157104
gbr.132.6.t1	38.71623625	39.22845206	31.11691591
gbr.283.21.t1	2.182834974	2.411398926	1.561874241
gbr.285.27.t1	8.878161412	11.96831424	3.46404719
gbr.424.5.t1_gbr.424.6.t1	25.51433413	25.70966015	21.45417361
gbr.153.23.t1	3.976217523	6.34732762	1.934662193
gbr.345.14.t1	5.081654945	10.26765346	7.631629159
gbr.16.83.t1	3.613792796	3.80681558	0.630521297
gbr.318.29.t1	19.6662609	22.36893315	13.40227068
gbr.48.34.t1	85.85915267	74.16410774	65.03703632
gbr.63.70.t1	75.75146121	65.70401229	57.72764256
gbr.14.121.t1	32.30115494	27.25111285	17.10012108
gbr.380.28.t1	355.237731	305.7493884	139.5864373
gbr.200.8.t1	5.809405928	5.318868187	2.814113838
gbr.406.2.t1	5.653693118	5.249721712	4.47029332
gbr.10.3.t1	2.537657882	1.91267941	1.147141001
gbr.110.59.t1	8.522825396	7.448677588	5.65901307
gbr.188.4.t1	29.24401155	34.43238635	11.2811179
gbr.87.4.t1_gbr.87.5.t1	3.190524271	3.807493124	2.991554186
gbr.418.2.t1	70.82578212	57.51868979	12.42930884
gbr.74.12.t1	7.738556415	6.835591984	3.752675799
gbr.63.8.t1	418.2762425	376.7502998	275.8922231
gbr.32.95.t1	56.41104122	44.9069367	41.22201452
gbr.99.34.t1	8.344083291	10.73840625	2.319530697
gbr.118.13.t1	2.084401204	1.660953153	1.420644826
gbr.135.15.t1	6.651416958	6.194308167	4.254720876
gbr.34.39.t1	12.52809186	11.74137207	8.181515968
gbr.287.31.t1	5310.689243	4787.845609	4043.294097
gbr.6.240.t1	19.81116423	16.83019452	15.58031983
gbr.33.87.t1_gbr.33.88.t1	15.08763336	16.11328279	14.27740302
gbr.523.2.t1	119.4719728	98.02579695	32.07951214
gbr.82.24.t1	27.17230768	24.47914864	11.01387882
gbr.207.31.t1	92.06368363	72.60997141	76.06233181
gbr.171.3.t1	28.90633152	26.41763784	16.97430792
gbr.222.14.t1	280.1069606	267.4508271	294.7018269
gbr.276.24.t1	1.794263962	1.835145006	0.955734513
gbr.418.13.t1	4.804896169	2.838726195	3.342272844
gbr.250.12.t1	23.26011835	22.19373421	9.379463568
gbr.126.21.t1	7.988154438	4.628659226	3.633416155
gbr.181.27.t1_gbr.181.26.t1	5.021853413	3.798828841	2.652903161
gbr.128.19.t1	103.9024936	86.33703129	75.13519871
