Sample:	All_female	All_male	All_wtr
gbr.48.32.t1	98.44859837	84.73245664	76.73028799
gbr.48.34.t1	87.84659154	81.18038419	66.76697588
gbr.48.50.t1	3.948388306	5.293952998	3.384092532
gbr.48.98.t1	24.54318649	28.13152289	11.93184737
gbr.480.11.t1	177.5142411	216.7595048	67.51879026
gbr.480.9.t1	10200.87063	8491.317009	6879.43215
gbr.485.17.t1	3.807769648	4.147325105	3.425879403
gbr.485.3.t1	9.715182451	8.175180407	7.0035361
gbr.488.1.t1	19.44106419	33.06073623	11.04569316
gbr.488.13.t1	6.002364295	5.569024466	2.848611171
gbr.488.18.t1	4.869796724	6.117647326	4.028084173
gbr.489.4.t1	1.683255877	2.601849174	0.987367218
gbr.49.20.t1	7.104743259	6.220899018	2.964086801
gbr.49.3.t1_gbr.49.4.t1_gbr.49.5.t1	22.66185786	24.09469659	24.11184888
gbr.49.36.t1	3.275070209	2.795868873	1.975266538
gbr.49.38.t1	251.3185478	176.278643	96.32904218
gbr.49.42.t1	4.792220813	5.528328364	3.125110546
gbr.49.47.t1	91.8213419	85.48009535	59.08208303
gbr.49.51.t1	9.559042234	9.759687634	5.971696291
gbr.49.55.t1	2.871985548	2.647209941	2.328229019
gbr.490.1.t1_gbr.490.3.t1	2.388997067	1.956819717	1.059185749
gbr.492.4.t1	4.356457177	4.295588745	3.97837729
gbr.494.3.t1	35.32282981	17.19389257	10.55506369
gbr.496.1.t1	22.34914097	22.08969373	20.03378518
gbr.498.9.t1	0.976021912	1.240416405	0.544091435
gbr.5.102.t1	285.9305759	353.915213	247.7812418
gbr.5.104.t1	3.878138922	3.529307971	2.293533857
gbr.5.106.t1	27.75697547	34.77268778	25.27704128
gbr.5.112.t1	3.692507388	4.339364864	2.320192839
gbr.5.114.t1	9.965769007	4.971119853	2.228328508
gbr.5.12.t1	58.70562854	68.32333399	50.41549489
gbr.5.18.t1	33.40702322	36.2729998	23.73011178
gbr.5.31.t1	4.484635855	5.930994787	3.667901129
gbr.5.36.t1	20.86621144	22.8050132	18.02764768
gbr.5.4.t1	11.8292489	13.2575209	9.20821946
gbr.5.5.t1	13.58842682	15.53527	10.80750934
gbr.5.60.t1	3.164900992	3.740902052	3.199750059
gbr.5.64.t1	8.393255335	8.340483084	5.995948
gbr.5.77.t1	7.561521946	7.18258465	7.760134039
gbr.5.92.t1	56.98865789	60.68485959	48.59725579
gbr.50.45.t1	318.3092063	422.0997597	220.6917835
gbr.50.5.t1	3.987961309	4.624381642	2.810672577
gbr.50.76.t1	96.12802742	96.52657421	64.15852287
gbr.50.95.t1	494.929772	357.8110544	138.8061046
gbr.503.10.t1	20.65974942	20.6878517	16.16777824
gbr.505.7.t1	17.31089699	16.60021459	17.42343716
gbr.509.6.t1	3.655336835	3.460068489	2.452015471
gbr.51.11.t1	9.799251152	15.58268334	5.389331467
gbr.51.38.t1	1.855237736	1.956213199	1.318728261
gbr.51.54.t1_gbr.51.55.t1	82.91902639	68.18180302	48.74753383
gbr.51.65.t1	1.893730088	1.707297766	0.478032985
gbr.510.6.t1	34.67619819	27.93414648	20.75998716
gbr.512.10.t1	4.273343529	4.202590576	2.980250882
gbr.512.11.t1	9.819712051	8.964443286	4.241987223
gbr.512.14.t1	16.58904789	19.3002179	13.40960435
gbr.512.18.t1	4.823432419	5.559018163	3.456386122
gbr.512.19.t1	16.16057636	13.08345651	14.62483259
gbr.513.23.t1	14.60797696	15.64772376	12.49742492
gbr.515.6.t1	4.486418473	4.776510707	3.929186015
gbr.52.25.t1	21.133511	17.85909752	13.20975504
gbr.52.64.t1	5.408998219	5.264327594	4.03335636
gbr.52.71.t1_gbr.52.72.t1	7.352402625	7.797727213	6.465248441
gbr.52.73.t1	12.58824414	13.5249076	8.553538543
gbr.521.1.t1	10.38718342	10.21310562	6.811809618
gbr.523.2.t1	167.894186	139.7249836	51.85906196
gbr.525.11.t1	3.67169545	3.096403077	2.548987327
gbr.528.2.t1	10.44908274	12.71638924	11.86360434
gbr.53.110.t1	6.787119764	11.40257292	4.534613587
gbr.53.29.t1_gbr.53.30.t1	13.88748767	15.34019527	11.19135254
gbr.53.32.t1	12.71918042	18.78876025	9.446374036
gbr.53.36.t1	5.606667835	6.401425206	3.104061127
gbr.530.10.t1	2.928067021	3.694094107	1.93555904
gbr.535.6.t1	8.220411173	7.453975643	4.960022291
gbr.54.47.t1	5.88140446	7.812020231	4.18972882
gbr.54.48.t1	5.97453639	7.756086717	4.373904491
gbr.540.1.t1	10.38662833	8.793732455	5.95402436
gbr.549.5.t1	1.379090522	1.586249698	1.067866566
gbr.55.39.t1	13.04331185	12.93146662	8.59350246
gbr.55.50.t1	74.05523548	75.91838238	28.66491602
gbr.55.53.t1	6.472656954	5.488993307	8.691142478
gbr.55.60.t1	36.77962759	31.46425066	26.2870902
gbr.55.62.t1_gbr.55.63.t1	12.24986316	11.24857323	8.659896273
gbr.55.67.t1	7.907622922	8.458585054	6.375729499
gbr.55.7.t1	12.97116455	15.39917754	10.20591777
gbr.55.75.t1	80.78267878	99.45156284	53.74274738
gbr.55.77.t1	92.96478813	100.9424126	95.98495972
gbr.550.3.t1	3.356424035	3.106763782	1.544011932
gbr.553.9.t1	68.86891136	62.12696217	27.90709327
gbr.556.3.t1	26.22363435	25.77473915	18.1819041
gbr.56.109.t1_gbr.56.107.t1	3.945957503	5.292366706	3.498187835
gbr.56.117.t1	2.267398084	2.207006728	1.674564236
gbr.56.17.t1	20.71930286	31.48748327	14.72750999
gbr.56.26.t1	5.859171354	5.484413812	4.141491076
gbr.56.56.t1_gbr.56.55.t1	7.503834797	7.337562644	5.87593929
gbr.56.61.t1	4.246379075	4.188111693	3.786799979
gbr.56.62.t1	10.53900746	13.02165342	6.663597711
gbr.56.80.t1	3.851816911	5.046460556	2.169635925
gbr.56.83.t1	25.94289982	13.55340917	4.307829892
gbr.560.3.t1	5.851156932	4.893014547	2.636247599
gbr.560.4.t1	7.422716095	6.947321637	4.822853502
gbr.562.7.t1	1.524611119	1.565266001	0.865925616
gbr.564.3.t1	1573.113039	1488.444282	2164.731305
gbr.564.4.t1	11.95257808	25.0607586	8.247550786
gbr.567.17.t1	7.181570707	6.268688079	3.857164982
gbr.567.6.t1	7.592518555	7.705647047	3.575876353
gbr.567.9.t1	11.7561597	9.535090438	6.292382856
gbr.568.1.t1	8.93001001	9.277933281	8.449913479
gbr.57.20.t1	67.48158077	65.30803204	56.74999708
gbr.57.22.t1	46.74268369	38.64519715	25.32968855
gbr.57.28.t1	1.877502522	3.199033304	1.703119999
gbr.57.45.t1	25.95367332	16.12706651	10.62543202
gbr.570.1.t1	9.490441703	6.609847545	6.120602163
gbr.570.2.t1	9.677264602	7.946683515	6.900340973
gbr.572.1.t1	54.60619387	20.85338355	21.42312141
gbr.58.104.t1	59.39432448	45.67055478	20.22790196
gbr.58.114.t1	9.10732656	6.095346409	3.264368424
gbr.58.118.t1	6.329624319	7.652616629	5.259073061
gbr.58.137.t1	5.790589795	6.459196057	3.120193717
gbr.58.143.t1	3.930120186	3.463059572	2.652333252
gbr.58.192.t1	13.002748	13.35564491	4.826763121
gbr.58.20.t1	13.42042028	12.56163954	11.04667719
gbr.58.216.t1	66.11971705	59.53507587	31.10085416
gbr.58.220.t1	15.75228636	10.05552386	4.901937511
gbr.58.223.t1	2.64325706	2.32923662	1.440057722
gbr.58.3.t1	116.8514563	120.1615581	73.14952442
gbr.58.43.t1	146.3761052	202.4752447	80.16121761
gbr.58.50.t1	23.59021611	36.03462123	17.0851346
gbr.58.64.t1	50.81697493	54.64214484	43.570717
gbr.58.92.t1	68.10634755	71.73830345	63.40212421
gbr.58.97.t1	3.183964807	4.557647316	1.879447664
gbr.584.4.t1	157.2809034	95.76540746	91.35201371
gbr.589.5.t1_gbr.589.7.t1_gbr.589.9.t1	225.7150021	77.94796088	53.33142714
gbr.59.15.t1	47.47646721	47.63758317	45.13386083
gbr.59.34.t1	10.76019896	10.8109574	10.70640204
gbr.59.5.t1	126.9441929	138.3402744	101.8523183
gbr.59.68.t1	164.0637563	72.95465136	22.32523876
gbr.59.7.t1	237.0497199	292.0516139	148.8186688
