Sample:	Cof	Com	Cow
gbr.82.37.t1	0.849149739	0.504437471	0.254637167
gbr.104.4.t1	4.33089783	4.119684622	8.179469905
gbr.37.109.t1	2.668541109	3.850828926	0.991191092
gbr.55.77.t1	38.93639251	32.44272317	31.79540217
gbr.725.1.t1	3.941440794	7.294552038	3.537510957
gbr.436.6.t1	3.743112321	3.725868451	4.197379755
gbr.215.23.t1	4.647878375	3.821147882	7.520921979
gbr.154.3.t1	1.011524514	0.15771154	0.663035293
gbr.87.41.t1	1.084604768	1.64228878	1.394640799
gbr.268.10.t1	1.487469025	0.534215176	0.518282334
gbr.270.13.t1	9.573027848	8.395189346	13.56757869
gbr.113.7.t1	1.770808991	0.410282232	0.450496812
gbr.75.88.t1	1.372760627	1.061393092	1.023435398
gbr.2.13.t1_gbr.2.18.t1	12.25645099	5.034405879	10.26462786
gbr.261.14.t1	1.452854942	0.215664527	0.289342366
gbr.18.31.t1_gbr.18.32.t1_gbr.18.30.t1	8.308607	4.770834148	6.815453651
gbr.528.2.t1	2.600037003	2.811335177	1.79742078
gbr.49.3.t1_gbr.49.4.t1_gbr.49.5.t1	12.89421975	7.915961767	12.84914895
gbr.69.20.t1	0.842128636	0.851943343	0.908269107
gbr.80.33.t1	3.040974066	0.970354472	2.10782778
gbr.90.53.t1	10.42928498	6.318189199	12.23257054
gbr.256.3.t1	27.81002699	13.91607762	9.580027996
gbr.280.5.t1	19.12773655	8.551431449	11.42713639
gbr.35.36.t1	1665.502589	224.7597228	1898.501623
gbr.209.15.t1	0.445757566	0.264363301	0.304995301
gbr.14.78.t1	12.1469652	21.53441328	10.80916037
gbr.22.25.t1	9.491591144	10.77956547	26.38411171
gbr.169.19.t1	0.723582509	0.490895974	0.348545338
gbr.139.16.t1	1.061056316	0.347235353	0.069823952
gbr.512.19.t1	5.311009535	1.521014878	1.431134442
gbr.10.26.t1	112.738152	130.1067908	214.7415383
gbr.133.9.t1	7.586515964	4.035689128	2.471444879
gbr.28.40.t1	1.099159463	0.343280788	1.604838601
gbr.1.103.t1	2.691759508	1.029273985	0.85614611
gbr.37.37.t1	51.6598667	27.07063909	12.42197399
gbr.235.19.t1	49.32022612	8.496533961	52.13384304
gbr.25.44.t1	46.14300554	33.13704251	9.974041733
gbr.458.5.t1	4.49670049	3.796481164	8.771129911
gbr.8.130.t1	75.62750413	25.57569691	32.39356253
gbr.202.48.t1	0.902300529	0.571288519	0.159545327
gbr.23.82.t1	2.020303505	0.713492784	0.172623983
gbr.35.38.t1	7.272348678	1.358130625	0.785379639
gbr.6.229.t1	31.31280807	19.02739362	23.68369014
gbr.110.65.t1	1.248669955	0.186948963	0
gbr.24.56.t1	65.42392631	65.31874076	29.24069691
gbr.357.16.t1	4.348570051	0.720874593	8.176991908
gbr.81.114.t1	0.550872419	0.393005684	0
gbr.71.37.t1	4.451672354	1.753542823	0.642435309
gbr.75.116.t1	950.0251667	414.5691468	257.4679532
gbr.91.7.t1	2.524605421	1.469184681	1.777789046
gbr.143.45.t1	19.54577048	0.566141823	6.992721698
gbr.205.13.t1	6.020874313	4.757084156	0.809788896
gbr.262.20.t1	44.71173131	11.74986393	5.914684177
gbr.584.4.t1	98.70102787	61.52186033	71.26754998
gbr.32.33.t1	71.28577814	27.42501738	19.96180879
gbr.35.4.t1	2.083916913	0.886116798	2.724466886
gbr.135.62.t1	0.364620261	0.266182063	0.119240068
gbr.19.56.t1	6.431154418	4.599058112	1.828102633
gbr.405.2.t1	6.771843582	2.622953407	5.014776187
gbr.6.235.t1	16.00162403	15.0470729	25.3011127
gbr.67.14.t1	33.90753261	7.486809698	7.891814658
gbr.572.1.t1	0.853431656	0.263380966	0.443212875
gbr.22.36.t1_gbr.22.37.t1	5.830765974	5.046794978	5.392387107
gbr.4.95.t1	4.562754672	1.30709868	1.63293808
gbr.210.28.t1	8.912766186	5.644036705	8.553985424
gbr.218.21.t1	1.756766466	1.109933248	0.773778114
gbr.110.13.t1	2.454807552	1.209848137	0.123116346
gbr.24.57.t1	5.188210817	2.169122338	1.027485125
gbr.85.15.t1	2.705058599	1.375366278	0.354899602
gbr.7.157.t1	3.203594328	1.672356423	0.378567246
gbr.82.16.t1	3.021821704	1.296587423	0.701176097
gbr.33.39.t1	0.746693975	0.269323596	0.087947647
gbr.631.3.t1	1.047586353	0.195727058	0
gbr.133.10.t1	1.83570101	0.659744533	0.373335874
gbr.78.34.t1	1.999704393	1.193962825	0.397399063
gbr.101.39.t1	4.47277473	3.986757353	1.24860286
gbr.44.78.t1	9.817457486	1.60178056	1.013336697
gbr.151.56.t1	100.4495568	22.05654585	23.72189843
gbr.2.249.t1	377.860547	360.1918324	324.6888067
gbr.5.64.t1	4.409925389	1.788297731	1.255221012
gbr.72.121.t1	1.27479204	0.366796365	0.518566432
gbr.3.67.t1	1.20584185	1.049878718	0.514752053
gbr.148.21.t1	7.694159009	4.926232462	1.244445227
gbr.55.39.t1	9.955427912	6.969248973	2.088416456
gbr.142.27.t1	14.00647113	3.752237761	0
gbr.225.57.t1	2.986592183	0.689458342	0.551973556
gbr.248.4.t1	1.209829946	2.096955053	1.582993309
gbr.139.36.t1	7.678081846	4.238257506	0.998831017
gbr.139.57.t1	2.324098079	1.198707605	0.491053317
gbr.189.23.t1	17.72741202	20.77519287	15.34219812
gbr.75.129.t1	0.629754505	0.059722715	0.184614275
gbr.371.2.t1	1.565984992	1.009111739	0.760359302
gbr.74.21.t1	17.93574408	11.25616385	7.73994034
gbr.24.73.t1	5.254249055	1.182185569	0.197219784
gbr.253.30.t1	66.51218341	68.68334476	31.67400047
gbr.176.17.t1	0.344450257	0.05473449	0.278134968
gbr.70.17.t1	158.8778962	160.0153754	91.14502016
gbr.7.79.t1	47.10571031	56.67742939	30.99269448
gbr.117.6.t1_gbr.117.7.t1	4.985677248	1.478391449	2.343422101
gbr.465.28.t1	1.126406486	0.28909847	0.069118447
gbr.97.31.t1	1.535946181	0.723783876	0.83424824
gbr.37.5.t1	96.11645487	99.54896006	98.90696161
gbr.301.25.t1	2.917081304	1.79400668	0.904751039
gbr.271.33.t1_gbr.271.34.t1_gbr.271.31.t1	2.033558231	1.429265678	1.041880488
gbr.521.1.t1	3.511951623	2.24134436	1.489609697
gbr.139.12.t1	0.783324397	0.105334226	0.041306401
gbr.72.11.t1	8.861260322	6.955642068	1.178302963
gbr.225.20.t1	4.260191332	1.961718473	0.93007364
gbr.690.1.t1	52.28277018	38.72127827	28.38863439
gbr.146.18.t1	23.90851336	26.2376413	14.02174611
gbr.221.15.t1_gbr.221.14.t1	50.54242256	42.71249071	31.47303248
gbr.140.40.t1	49.25731159	55.56449328	34.18915447
gbr.3.65.t1_gbr.3.66.t1	3.492365473	2.167535659	3.976768566
gbr.183.10.t1_gbr.183.11.t1	3.428283257	2.797901741	1.160071559
gbr.422.17.t1	7.448036452	5.834432646	2.974472222
gbr.23.34.t1	1.35419652	0.734902097	1.309692179
gbr.134.15.t1	14.63865629	10.94023481	3.507636974
gbr.9.69.t1	2.525167211	0.582591745	0.436292631
gbr.130.32.t1	25.77633835	32.25121332	35.63041986
gbr.503.10.t1	8.090470311	6.753124866	5.771455168
gbr.289.18.t1	2.961039288	2.683270926	0.199274111
gbr.401.6.t1	0.680393677	0.520285102	0.445452379
gbr.13.103.t1	0	0	0
gbr.75.75.t1	159.5628776	110.6844211	19.6869549
gbr.11.125.t1	4.553632739	1.450095375	0.319588174
gbr.60.7.t1	35.30205002	34.88063077	14.23897265
gbr.230.48.t1	27.10710857	20.35538725	6.121388526
gbr.37.126.t1_gbr.37.129.t1	10.15563442	5.547231442	10.37337757
gbr.20.51.t1	0.862865742	0.255276703	0.157631998
gbr.449.13.t1	1.5324969	0.719823928	0.542676582
gbr.226.5.t1_gbr.226.6.t1	1.22266102	0.495383849	0.672314913
gbr.154.30.t1	23.0474793	7.137732524	9.720099705
gbr.221.72.t1	2.956867137	0.826037211	1.366213743
gbr.188.5.t1	8.593473197	2.215380777	5.318300855
gbr.193.18.t1	17.49912625	10.96301435	4.313901114
gbr.50.76.t1	6.911152186	7.323046954	7.199497542
gbr.112.14.t1	21.49972139	22.67947491	3.725211221
gbr.86.29.t1	0.963857367	0.518523188	0.40011053
gbr.419.1.t1_gbr.419.2.t1	5.667523204	5.383561573	8.278552279
gbr.154.31.t1	5.180662492	0.669112085	1.227656238
gbr.193.17.t1	701.030105	737.4888788	297.7954271
gbr.171.29.t1	0.842742584	0.548061553	0.1082375
gbr.3.55.t1_gbr.3.56.t1	2.525154182	1.745979014	2.450643463
gbr.399.2.t1	967.5662342	332.3022702	44.12258731
gbr.567.6.t1	0.414095482	0	0.614270646
gbr.14.39.t1	6.840190381	3.241014034	8.127516074
gbr.223.15.t1	0.132506353	0.158370764	0.237310864
gbr.168.28.t1	0.277638307	0.240234743	0.057065286
gbr.58.192.t1	0	0	0
gbr.91.8.t1	19.89458817	10.58639372	4.212423107
gbr.222.15.t1	22.20259094	5.418865656	9.107393064
gbr.718.2.t1	1.594842344	2.634442349	1.246616012
gbr.315.27.t1	17.36949574	4.731118025	1.775277211
gbr.55.50.t1	117.1029176	36.82093757	7.924174418
gbr.8.120.t1	4.515774439	7.227118678	3.798461651
gbr.441.8.t1	8.443997223	3.316104219	2.522744942
gbr.141.8.t1	3.093205164	3.319704789	2.54046394
gbr.339.9.t1	0.188726404	0.03123526	0.032282973
gbr.40.138.t1	4.126459965	1.315053818	0.554476129
gbr.125.44.t1	0.354864577	0.0920267	0.218202626
gbr.72.96.t1	2.265669654	2.229670301	0.552734753
gbr.32.50.t1	9.128496217	6.12324692	3.191016732
gbr.84.21.t1_gbr.84.22.t1	130.7636516	93.24242055	87.27344518
gbr.172.24.t1	11.8773036	3.780687626	2.519548886
gbr.488.13.t1	2.124918572	2.618673866	0
gbr.44.60.t1	10.79332151	5.152928372	2.920049411
gbr.95.39.t1	10.31698634	8.776976286	4.409812535
gbr.256.28.t1	0.091762237	0.064396398	0.069955531
gbr.550.3.t1	6.457503373	6.273285077	3.542617246
gbr.188.1.t1	3.266058726	4.648517655	0
gbr.2.122.t1	29.78254015	16.5402306	1.932235062
gbr.362.16.t1	1.342417327	1.145124505	0.364806898
gbr.42.5.t1_gbr.42.6.t1	0.958532807	0.479155346	0.288061355
gbr.84.45.t1	223.1908217	245.9337255	164.7586601
gbr.250.15.t1	1.291037321	0.376539351	0.283702333
gbr.11.138.t1	88.25592315	72.36711344	21.76052258
gbr.124.51.t1	10.5027661	6.035791412	7.848326159
gbr.63.11.t1_gbr.63.9.t1	3.277263564	2.990326668	3.416818102
gbr.90.101.t1	1.745592695	0.501517709	0.400366091
gbr.110.10.t1	3098.258429	2868.998999	1459.181887
gbr.314.35.t1	8.364284332	5.032239483	5.007372291
gbr.77.26.t1	1.207761686	0.482521827	0.238701431
gbr.16.82.t1	6.271542923	1.112296861	1.417204432
gbr.51.65.t1	0.923558737	0.173190819	0.219672646
gbr.56.61.t1	2.653985126	0.540256874	0.672573347
gbr.10.117.t1	8.018472303	6.142806361	0.860646793
gbr.205.33.t1	65.33683968	65.29615033	27.46531597
gbr.131.24.t1	2.177868043	0.440539264	0.783822302
gbr.33.34.t1	7.920386069	1.327409803	0.758259871
gbr.104.58.t1	5.81407777	8.567453861	1.7798795
gbr.25.147.t1	4.25956736	0.604174252	1.078455673
gbr.101.27.t1	5.002476193	2.125626466	1.338662218
gbr.249.2.t1	4.509220199	0.554930089	0.797471912
gbr.347.30.t1	6.860281162	3.411347083	1.92503678
gbr.391.4.t1	4.659050117	0.856228018	2.100717061
gbr.136.14.t1	336.1122879	489.702615	187.3412321
gbr.18.67.t1	62.6273244	13.4689823	117.3431545
gbr.16.28.t1	0	0	0
gbr.175.6.t1	5.244684604	4.637815218	3.822252738
gbr.496.1.t1	7.655430785	5.98375266	6.199422087
gbr.64.44.t1	5.948262656	1.318047175	3.035323189
gbr.74.1.t1	2.331129285	1.338275841	0.719134086
gbr.24.95.t1	55.42206981	22.59175075	20.6487791
gbr.3.62.t1	12325.27603	10483.205	2592.494431
gbr.170.13.t1	5.781181468	8.505932945	4.895941811
gbr.361.8.t1	0.166644554	0.018704961	0
gbr.170.15.t1	3.323958943	3.535212898	1.887302095
gbr.52.64.t1	3.441027854	1.744762809	2.19339164
gbr.34.4.t1	20.1281947	17.46975088	15.80510223
gbr.56.117.t1	1.535748928	0.337415725	0.168527506
gbr.56.56.t1_gbr.56.55.t1	1.782131292	0.51266755	1.290041983
gbr.162.17.t1	16.690095	8.238071848	4.611367341
gbr.169.36.t1	6.387174414	3.030310067	0.619555885
gbr.3.42.t1	18.00991161	8.783496501	2.925532949
gbr.235.31.t1	3.511804139	1.811935074	0.726954646
gbr.351.7.t1	10.63728967	8.766096608	4.688664964
gbr.124.43.t1_gbr.124.40.t1_gbr.124.41.t1	6.607130804	3.819237887	5.024788822
gbr.192.20.t1	36.71490459	23.60767146	39.83335567
gbr.556.3.t1	38.12612762	28.2424065	13.12666652
gbr.4.76.t1	13.70713616	8.506772436	5.270973509
gbr.42.57.t1	1.73046069	0.560664019	0.523343264
gbr.512.10.t1	1.379553986	0.504307939	0.126758008
gbr.86.37.t1	0	0	0
gbr.9.95.t1	4.782702823	3.755923325	1.533261368
gbr.64.92.t1_gbr.64.94.t1	3.281328912	1.399677348	4.64708413
gbr.13.57.t1	3.18453519	4.579714841	3.808054515
gbr.740.3.t1	2.566596141	1.533260733	0.933698924
gbr.62.40.t1	5.231333288	1.841075441	3.939238753
gbr.62.41.t1	2.751142705	1.252682117	0.693226129
gbr.222.30.t1	11.69219921	18.58562105	11.3789871
gbr.237.9.t1	0.601658593	0.602309899	0.211169881
gbr.696.3.t1	11.09419681	2.270512708	2.238711803
gbr.6.85.t1	5.857654955	2.397892193	1.362535471
gbr.39.12.t1	40.16102184	19.38677863	13.24515168
gbr.76.42.t1_gbr.76.43.t1	45.6341449	44.14826251	26.76806719
gbr.83.58.t1	80.78770794	53.43327314	34.01435842
gbr.90.104.t1	0.098000678	0	0.447460069
gbr.182.64.t1	3.881352907	1.956136781	1.141007488
gbr.33.33.t1	13.66918346	4.445453185	3.625732412
gbr.206.3.t1	2.609066944	1.814163332	1.224840954
gbr.191.41.t1	8.814768183	6.371836785	6.547228031
gbr.357.12.t1	6.605974648	4.417659607	2.828827505
gbr.21.34.t1	4.014740286	1.659804374	2.250882126
gbr.126.6.t1	19.88737617	12.03048945	3.767255708
gbr.441.1.t1	10.82880495	8.653934731	6.993613499
gbr.17.34.t1	3.158122156	0.61851759	1.599614287
gbr.199.21.t1	11.00834464	5.648631258	2.822032395
gbr.48.98.t1	21.49607264	5.581814245	0.87215881
gbr.93.7.t1	2.798297854	1.729160068	0.492989284
gbr.126.20.t1	0.655245965	0.15878302	0.130157874
gbr.39.48.t1	6.120338226	5.786780897	4.297383726
gbr.286.16.t1	8.365496891	4.539796193	7.049537622
gbr.5.18.t1	0.987999124	1.648227446	3.575935408
gbr.346.12.t1	0.122355178	0.685940604	0.070745067
gbr.434.9.t1	1.201884332	0.379872616	0.205766094
gbr.172.2.t1	2.776623919	2.349962427	1.955193617
