Sample:	Paf	Pam	Paw
gbr.149.29.t1	19.76585706	10.24327365	2.221899858
gbr.91.20.t1	276.449412	194.5426696	183.486891
gbr.4.59.t1	4.819216653	3.970241942	3.05997946
gbr.103.3.t1	19.32834245	14.54955471	12.83080626
gbr.22.4.t1	42.94041458	34.67119096	31.29717647
gbr.201.13.t1	33.41110798	30.11859209	21.97248353
gbr.13.48.t1	8.954656553	12.43520771	5.594651423
gbr.185.15.t1	8.256018476	8.016170945	3.691804792
gbr.430.9.t1	33.35004599	25.40005626	13.45324026
gbr.47.31.t1_gbr.47.32.t1	545.3179503	305.3094948	122.4569567
gbr.44.99.t1	84.28733779	65.12230667	49.03342007
gbr.62.37.t1	23.70183716	16.12130852	20.95870964
gbr.319.22.t1	35.4033983	27.2372271	20.60847062
gbr.41.89.t1	12.30038376	11.57715307	10.06652234
gbr.312.6.t1	9.44850639	4.132883849	8.830562747
gbr.99.33.t1	103.2846502	72.56389016	51.5553478
gbr.271.3.t1	15.98300993	10.94644236	10.43732997
gbr.331.4.t1	7.32329785	6.156585527	2.541995733
gbr.161.40.t1_gbr.161.41.t1	8.058611588	6.883986131	5.567894992
gbr.7.18.t1	35.32910646	24.74615978	28.21408957
gbr.225.33.t1	50.66588042	39.21294089	17.52593332
gbr.25.235.t1	35.57343069	17.32177767	5.925723628
gbr.59.75.t1	259.8223661	173.7716639	43.66436007
gbr.80.50.t1	9.2442335	8.222099632	3.356405507
gbr.154.27.t1	771.1988829	650.8943136	785.364202
gbr.20.104.t1	43.5699487	24.52015143	12.40076716
gbr.202.10.t1	24.63931395	13.10396661	6.730776057
gbr.140.33.t1	3.408873065	2.62996571	2.816202843
gbr.72.137.t1	31.89583937	23.258146	20.65445708
gbr.205.2.t1	11.57092358	10.19995505	5.134165672
gbr.224.11.t1	32.03452921	19.40509076	16.92625549
gbr.85.17.t1	13.18504584	9.729212565	12.83343231
gbr.375.4.t1	139.5796727	110.4260905	61.20591799
gbr.6.113.t1	16.91233585	19.66038282	13.02362098
gbr.25.88.t1	627.6194134	446.9359791	294.4438775
gbr.353.5.t1_gbr.353.6.t1	60.83953912	54.75261933	49.71290509
gbr.189.24.t1	31.26098064	19.54905287	10.57141505
gbr.1.156.t1	4.247003231	3.677596713	3.755457045
gbr.118.4.t1	2.682962938	1.512910525	1.407618224
gbr.296.24.t1	16.31898537	16.47808049	6.141328483
gbr.217.3.t1	7.673565829	6.661762854	7.971138681
gbr.390.6.t1	15.09759101	12.57524093	10.77476944
gbr.46.26.t1	105.7120749	89.51979304	86.50803302
gbr.91.9.t1	29.33795535	22.59412511	16.99941342
gbr.477.4.t1	46.03491747	45.56588107	38.94348298
gbr.224.15.t1	39.61461182	33.28258326	34.14053367
gbr.41.45.t1	13.11111945	16.64770842	17.585478
gbr.35.20.t1	63.63440898	58.1090565	24.15139882
gbr.72.22.t1	53.03341319	36.79227616	38.27049781
gbr.11.70.t1	186.3381928	179.1636258	201.3849001
gbr.64.39.t1	13.68643896	10.48031443	11.06412366
gbr.183.32.t1	5.321499916	4.567699158	2.824981337
gbr.30.47.t1	29.1039241	21.34661368	16.36059275
gbr.229.22.t1	73.92888804	72.59864788	72.09601441
gbr.567.9.t1	19.09659214	10.55400533	10.84966022
gbr.47.7.t1	169.3299355	119.4494328	102.1710937
gbr.49.55.t1	2.803439184	2.893638343	2.497468857
gbr.38.2.t1	79.3309176	64.84337836	70.68640772
gbr.52.25.t1	33.42486524	16.03389985	16.19183656
gbr.276.10.t1	3.6554512	2.53285657	1.773997069
gbr.77.21.t1	6.45934595	5.32374164	6.378308599
gbr.71.8.t1	76.13961632	60.23599555	61.05959932
gbr.2.6.t1	50.91122735	46.76780728	39.26235324
gbr.38.58.t1	710.1902834	594.04511	675.6581851
gbr.383.8.t1	983.9477303	908.1479527	446.3843486
gbr.50.95.t1	671.3246044	639.3478529	204.8856513
gbr.11.186.t1	52.20340103	45.59217231	48.84669624
gbr.242.30.t1	16.18604134	10.77631878	9.110725304
gbr.31.28.t1	7.941500689	3.896232345	6.434671153
gbr.125.10.t1	6.970491675	4.632777539	5.92970892
gbr.81.80.t1	87.45780356	68.35105856	60.82979223
gbr.125.6.t1	31.45317388	11.51878496	6.851521985
gbr.233.4.t1	5.631611278	5.055786847	4.497445127
gbr.236.22.t1	1.325465069	0.688916136	0.644447989
gbr.97.67.t1	22.55376884	16.99743251	13.07861715
gbr.57.22.t1	75.36720209	59.36240676	52.44677234
gbr.87.36.t1	20.0389533	14.95967843	8.453434019
gbr.58.143.t1	7.18600975	5.034250168	5.468062812
gbr.211.25.t1	86.54214999	76.42486868	68.11618204
gbr.128.20.t1	24.3716004	20.99915174	15.27276393
gbr.208.39.t1	5.668929977	4.397874248	3.763328757
gbr.49.36.t1	8.397592679	7.133147786	5.249501668
gbr.7.113.t1_gbr.7.114.t1	309.6288459	315.9005923	244.6811063
gbr.198.14.t1	17.87365712	15.81323582	13.53042118
gbr.23.64.t1	89.97370387	61.89801943	27.5779009
gbr.123.14.t1	28.63735273	21.91402462	17.63341719
gbr.188.16.t1	71.06619659	42.12080214	28.31621243
gbr.115.7.t1	5.900956564	6.155313326	4.668596405
gbr.85.21.t1	1396.468908	1167.096337	201.0610711
gbr.35.97.t1	5.344241829	4.409853865	3.61466993
gbr.456.1.t1	15.11376985	10.86637497	9.492847781
gbr.58.20.t1	19.54754814	15.67873876	21.609272
gbr.208.28.t1	7.24425261	6.388906613	4.948466319
gbr.60.64.t1	14.01778947	12.3854448	8.383618704
gbr.540.1.t1	9.506945988	11.15958723	7.424112717
gbr.76.84.t1	9.090992526	6.176315035	6.059673222
